DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2006-2007 Regular Season,02/21/07,Detroit,Home,31,31,29,19,,,,,110,240,39,75,5,17,27,33,11,25,36,27,25,11,13,6,110,89.6,89.6,122.8,98.2,B2B,C. Billups , R. Hamilton , T. Prince , R. Wallace , C. Webber,,Sean Wright,-8.5,-8.5,185,-8.5,-7.5,-340,,Boxscore,Odds
2006-2007 Regular Season,02/21/07,Charlotte,Road,24,21,29,26,,,,,100,240,37,85,7,22,19,28,18,28,46,19,20,6,9,3,100,86.1,86.1,116.2,110.4,B2B,P. Brezec , M. Carroll , R. Felton , E. Okafor , G. Wallace,Scott Foster,Mark Wunderlich,190,7.5,190,191.5/192.5/193.5,194,305,,,
2006-2007 Regular Season,02/21/07,Minnesota,Home,24,34,23,14,,,,,95,240,35,72,3,9,22,24,6,29,35,21,20,8,12,4,95,86.1,86.1,110.4,116.2,B2B,M. Blount , R. Davis , R. Foye , K. Garnett , T. Hassell,,David Guthrie,-7.5,-7.5,190,-7.5,-8,-370,,Boxscore,Odds
2006-2007 Regular Season,02/21/07,Miami,Road,19,29,27,27,,,,,102,240,41,92,5,22,15,26,14,30,44,19,20,13,13,3,102,98.6,98.6,103.5,113.6,3+,U. Haslem , J. Kapono , S. O'Neal , G. Payton , D. Wade,Joe DeRosa,David Jones,184,3,184,184/183/183.5,183,130,,,
2006-2007 Regular Season,02/21/07,Houston,Home,31,32,26,23,,,,,112,240,40,79,15,30,17,24,7,31,38,26,21,10,18,3,112,98.6,98.6,113.6,103.5,3+,R. Alston , S. Battier , J. Howard , T. McGrady , D. Mutombo,,Pat Fraher,-3,-3,184,-3,-2.5,-150,,Boxscore,Odds
2006-2007 Regular Season,02/21/07,Boston,Road,26,20,36,26,,,,,108,240,38,88,9,17,23,26,14,29,43,16,21,5,9,4,108,93.4,93.4,115.6,126.3,B2B,R. Gomes , A. Jefferson , P. Pierce , B. Scalabrine , D. West,Steve Javie,Scott Wall,216.5,12.5,216.5,,216.5,,,,
2006-2007 Regular Season,02/21/07,Phoenix,Home,30,27,29,32,,,,,118,240,41,83,11,22,25,28,12,34,46,28,18,3,14,6,118,93.4,93.4,126.3,115.6,B2B,R. Bell , S. Marion , S. Nash , A. Stoudemire , K. Thomas,,Zach Zarba,-12.5-15,-12.5,216.5,,-12.5-15,,,Boxscore,Odds
2006-2007 Regular Season,02/21/07,Portland,Road,25,27,26,34,,,,,112,240,43,72,4,13,22,27,4,26,30,24,24,7,12,4,112,89.1,89.1,125.7,121.2,B2B,J. Jack , J. Przybilla , Z. Randolph , B. Roy , I. Udoka,Ron Garretson,Monty McCutchen,194,9.5,194,195/195.5/196.5,198,465,,,
2006-2007 Regular Season,02/21/07,LA Lakers,Home,30,24,26,28,,,,,108,240,39,83,9,21,21,24,11,20,31,24,22,6,10,5,108,89.1,89.1,121.2,125.7,3+,K. Bryant , A. Bynum , B. Cook , L. Odom , S. Parker,,Tommy Nunez Jr.,-9.5,-9.5,194,-9.5/-9/-10-15,-10.5,-630,,Boxscore,Odds
2006-2007 Regular Season,02/21/07,Memphis,Road,23,31,23,25,13,,,,115,265,41,92,14,34,19,26,12,41,53,28,27,5,25,1,115,113.1,102.5,101.6,104.3,B2B,P. Gasol , R. Gay , M. Miller , D. Stoudamire , S. Swift,Dick Bavetta,Bennie Adams,228,8,228,229/230/231.5,231,290,,,
2006-2007 Regular Season,02/21/07,Golden State,Home,19,30,22,31,16,,,,118,265,46,100,5,23,21,28,12,34,46,25,22,15,15,7,118,113.1,102.5,104.3,101.6,3+,A. Biedrins , M. Ellis , A. Harrington , S. Jackson , M. Pietrus,,Bill Kennedy,-8,-8,228,-7.5/-8.5/-8,-7.5,-350,,Boxscore,Odds
2006-2007 Regular Season,02/22/07,Miami,Road,21,21,21,37,,,,,100,240,36,82,8,19,20,30,13,27,40,14,26,11,11,4,100,92.4,92.4,108.2,121.2,B2B,U. Haslem , J. Kapono , S. O'Neal , G. Payton , J. Williams,Sean Corbin,Joe Crawford,189.5,7.5,189.5,189.5/189/189.5,190,,,,
2006-2007 Regular Season,02/22/07,Dallas,Home,26,39,28,19,,,,,112,240,39,72,6,15,28,34,6,35,41,22,21,5,14,4,112,92.4,92.4,121.2,108.2,3+,G. Buckner , E. Dampier , J. Howard , D. Nowitzki , J. Terry,,Michael Smith,-7.5,-7.5,189.5,-8.5/-13/-13.5,-13,,,Boxscore,Odds
2006-2007 Regular Season,02/22/07,Sacramento,Road,29,20,24,33,,,,,106,240,40,79,10,22,16,27,10,25,35,21,31,10,24,8,106,103.2,103.2,102.7,105.6,1,R. Artest , M. Bibby , K. Martin , B. Miller , K. Thomas,Bennett Salvatore,Tom Washington,212,4.5,212,212/213.5/213,213.5,175,,,
2006-2007 Regular Season,02/22/07,Washington,Home,33,24,28,24,,,,,109,240,38,80,5,15,28,34,11,31,42,18,26,12,23,3,109,103.2,103.2,105.6,102.7,1,G. Arenas , A. Blatche , C. Butler , B. Haywood , D. Stevenson,,Tony Brown,-4.5,-4.5,212,-5/-5.5/-5,-4.5,-210,,Boxscore,Odds
2006-2007 Regular Season,02/22/07,Chicago,Road,22,21,21,20,,,,,84,240,34,78,4,13,12,12,14,38,52,24,25,5,22,10,84,91.3,91.3,92.0,85.4,1,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,Tony Brothers,Dan Crawford,191,3,191,190.5/190/189,188.5,130,,,
2006-2007 Regular Season,02/22/07,Cleveland,Home,22,9,31,16,,,,,78,240,33,86,4,17,8,16,13,27,40,12,18,9,16,3,78,91.3,91.3,85.4,92.0,B2B,D. Gibson , D. Gooden , L. Hughes , L. James , A. Varejao,,Jason Phillips,-3,-3,191,-3/-4/-3.5-05,-3-05,-150,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Indiana,Road,17,29,18,24,,,,,88,240,34,88,7,21,13,18,12,25,37,21,20,8,8,3,88,88.4,88.4,99.6,124.5,1,M. Dunleavy , D. Granger , T. Murphy , J. O'Neal , J. Tinsley,Dan Crawford,Kevin Fehr,197,4.5,197,198/198.5/199,199.5,180,,,
2006-2007 Regular Season,02/23/07,Toronto,Home,22,40,29,19,,,,,110,240,41,73,13,20,15,20,6,42,48,32,22,6,12,6,110,88.4,88.4,124.5,99.6,1,C. Bosh , T. Ford , J. Garbajosa , R. Nesterovic , A. Parker,,Luis Grillo,-4.5,-4.5,197,-5-05/-5-15/-5-05,-5-15,-220,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Philadelphia,Road,20,23,20,24,,,,,87,240,32,72,3,11,20,33,10,27,37,17,21,8,18,6,87,91.9,91.9,94.7,111.0,1,R. Carney , S. Dalembert , S. Hunter , A. Iguodala , A. Miller,Tim Donaghy,Derrick Stafford,189.5,4,189.5,189.5/190/190.5,190,145,,,
2006-2007 Regular Season,02/23/07,Charlotte,Home,28,27,22,25,,,,,102,240,41,80,7,18,13,24,11,29,40,24,23,10,14,2,102,91.9,91.9,111.0,94.7,3IN4,D. Anderson , P. Brezec , M. Carroll , R. Felton , G. Wallace,,Gary Zielinski,-4,-4,189.5,-4-15/-4.5-05/-4-05,-3.5-05,-165,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Detroit,Road,22,22,23,27,,,,,94,240,28,71,6,17,32,37,12,27,39,15,25,10,15,6,94,88.0,88.0,106.9,101.2,3IN4,C. Billups , R. Hamilton , T. Prince , R. Wallace , C. Webber,Mike Callahan,Violet Palmer,-2.5,-2.5,185.5,-3-15/-3-05/-2.5-05,-2-05,-135,,,
2006-2007 Regular Season,02/23/07,Orlando,Home,24,21,26,18,,,,,89,240,29,62,3,8,28,36,6,31,37,15,28,7,18,3,89,88.0,88.0,101.2,106.9,3IN4,G. Hill , D. Howard , D. Milicic , J. Nelson , H. Turkoglu,,Robbie Robinson,185.5,2.5,185.5,184.5/184/184.5,185,115,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Milwaukee,Road,23,28,22,20,,,,,93,240,34,77,6,15,19,24,13,29,42,17,24,12,16,2,93,91.1,91.1,102.1,104.3,3IN4,C. Bell , A. Bogut , M. Redd , B. Skinner , M. Williams,James Capers,Ken Mauer,206.5,3.5,206.5,208/208.5/207.5,207,135,,,
2006-2007 Regular Season,02/23/07,New York,Home,23,24,21,27,,,,,95,240,30,71,10,22,25,31,12,30,42,19,24,6,23,4,95,91.1,91.1,104.3,102.1,3IN4,J. Crawford , E. Curry , J. James , S. Marbury , Q. Richardson,,Courtney Kirkland,-3.5,-3.5,206.5,-3.5/-3.5-05/-4-05,-3.5-05,-155,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Sacramento,Road,11,28,29,28,,,,,96,240,31,77,8,24,26,33,10,26,36,22,20,8,19,1,96,97.8,97.8,98.2,111.5,3IN4-B2B,R. Artest , M. Bibby , K. Martin , B. Miller , K. Thomas,Tony Brothers,Bob Delaney,197,4,197,198/198.5/197,197.5,150,,,
2006-2007 Regular Season,02/23/07,New Jersey,Home,19,38,29,23,,,,,109,240,41,78,11,28,16,20,9,37,46,29,27,5,21,5,109,97.8,97.8,111.5,98.2,1,V. Carter , J. Collins , J. Kidd , M. Moore , A. Wright,,Mark Ayotte,-4,-4,197,-4.5/-4/-3-15,-4-05,-170,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Houston,Road,28,17,28,26,,,,,99,240,37,81,8,23,17,23,10,28,38,18,27,3,9,5,99,87.8,87.8,112.8,119.6,1,R. Alston , S. Battier , J. Howard , T. McGrady , D. Mutombo,Sean Corbin,Ron Olesiak,-5,-5,183.5,-5/-5-15/-4.5-05,-4.5-15,-200,,,
2006-2007 Regular Season,02/23/07,Atlanta,Home,29,21,24,31,,,,,105,240,37,78,3,9,28,40,12,31,43,20,17,6,7,4,105,87.8,87.8,119.6,112.8,3IN4,R. Ivey , J. Johnson , J. Smith , M. Williams , L. Wright,,Eddie Rush,183.5,5,183.5,183.5/182/181.5,180.5,170,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Washington,Road,26,18,26,20,,,,,90,240,32,76,3,8,23,31,6,34,40,14,24,4,14,8,90,93.0,93.0,96.7,112.9,3IN4-B2B,G. Arenas , A. Blatche , C. Butler , B. Haywood , D. Stevenson,Mark Wunderlich,Pat Fraher,206,5.5,206,205/205.5/206,206.5,315,,,
2006-2007 Regular Season,02/23/07,Chicago,Home,24,25,24,32,,,,,105,240,38,89,7,15,22,27,12,35,47,26,19,8,5,9,105,93.0,93.0,112.9,96.7,3IN4-B2B,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,,David Guthrie,-5.5,-5.5,206,-5.5/-7-20/-7.5-05,-8-05,-390,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Seattle,Road,25,23,31,18,,,,,97,240,38,73,9,17,12,16,5,37,42,16,18,2,18,3,97,90.9,90.9,106.8,107.9,2,R. Allen , N. Collison , R. Lewis , L. Ridnour , C. Wilcox,Scott Foster,Michael Smith,205.5,4.5,205.5,205/205.5/206,207,165,,,
2006-2007 Regular Season,02/23/07,New Orleans,Home,29,22,28,19,,,,,98,240,36,97,4,21,22,29,26,30,56,20,15,13,8,6,98,90.9,90.9,107.9,106.8,3IN4,D. Brown , T. Chandler , D. Mason , C. Paul , D. West,,Derrick Collins,-4.5,-4.5,205.5,-4.5-05/-4.5-15/-4.5-05,-4-05,-190,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Phoenix,Road,25,39,31,21,,,,,116,240,43,83,12,31,18,25,8,31,39,34,23,6,16,5,116,100.8,100.8,115.1,103.2,3IN4,R. Bell , S. Marion , S. Nash , A. Stoudemire , K. Thomas,Joe Forte,Derek Richardson,-6,-6,215,-6.5-05/-6-05/-6-15,-6-05,-260,,,
2006-2007 Regular Season,02/23/07,Minnesota,Home,30,22,31,21,,,,,104,240,40,80,4,10,20,25,9,31,40,25,25,7,21,1,104,100.8,100.8,103.2,115.1,3IN4,M. Blount , R. Davis , R. Foye , K. Garnett , T. Hassell,,Sean Wright,215,6,215,213.5/214/214.5,215,220,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Memphis,Road,33,25,21,24,,,,,103,240,33,73,6,18,31,33,9,23,32,22,21,5,9,5,103,85.8,85.8,120.0,118.9,3IN4,P. Gasol , R. Gay , M. Miller , L. Roberts , D. Stoudamire,Steve Javie,Scott Wall,209,5,209,209/209.5/209,208.5,160,,,
2006-2007 Regular Season,02/23/07,Portland,Home,23,27,32,20,,,,,102,240,41,82,7,15,13,16,13,29,42,23,24,8,14,5,102,85.8,85.8,118.9,120.0,3IN4,J. Jack , J. Magloire , Z. Randolph , B. Roy , I. Udoka,,Zach Zarba,-5,-5,209,-4.5-05/-4.5-15/-4.5-05,-4-05,-180,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Boston,Road,30,24,20,22,,,,,96,240,32,76,5,12,27,33,11,26,37,22,19,8,18,4,96,95.5,95.5,100.5,127.8,3IN4,R. Gomes , A. Jefferson , P. Pierce , B. Scalabrine , D. West,Rodney Mott,Greg Willard,208,7,208,209/209.5/209,209.5,310,,,
2006-2007 Regular Season,02/23/07,LA Lakers,Home,34,31,33,24,,,,,122,240,45,83,12,25,20,23,9,29,38,32,24,11,15,6,122,95.5,95.5,127.8,100.5,1,K. Bryant , A. Bynum , M. Evans , L. Odom , S. Parker,,Olandis Poole,-7,-7,208,-7.5-15/-8-05/-7.5-05,-8-05,-380,,Boxscore,Odds
2006-2007 Regular Season,02/23/07,Utah,Road,31,26,36,21,,,,,114,240,40,83,6,17,28,38,14,26,40,25,30,10,15,3,114,99.4,99.4,114.7,104.7,2,C. Boozer , J. Collins , D. Fisher , A. Kirilenko , D. Williams,Dick Bavetta,Bennie Adams,211,5,211,213.5/215/214.5,214,180,,,
2006-2007 Regular Season,02/23/07,Denver,Home,30,18,26,30,,,,,104,240,35,67,3,9,31,42,7,29,36,20,26,7,24,3,104,99.4,99.4,104.7,114.7,2,C. Anthony , M. Camby , N. Hilario , A. Iverson , L. Kleiza,,Bill Kennedy,-5,-5,211,-4-05/-4-15/-4.5-05,-5-05,-220,,Boxscore,Odds
2006-2007 Regular Season,02/24/07,Golden State,Road,26,25,23,16,,,,,90,240,36,82,8,22,10,15,7,28,35,25,26,10,19,7,90,99.2,99.2,90.7,103.8,2,A. Biedrins , M. Ellis , A. Harrington , S. Jackson , M. Pietrus,Bennett Salvatore,Tom Washington,209.5,6,209.5,209.5,210,,,,
2006-2007 Regular Season,02/24/07,LA Clippers,Home,28,22,26,27,,,,,103,240,37,79,4,9,25,35,11,37,48,31,22,10,19,8,103,99.2,99.2,103.8,90.7,3+,E. Brand , S. Livingston , C. Maggette , C. Mobley , T. Thomas,,Tony Brown,-6,-6,209.5,-6/-5.5,-6,,,Boxscore,Odds
2006-2007 Regular Season,02/24/07,Toronto,Road,19,25,24,25,,,,,93,240,35,78,3,8,20,23,7,43,50,15,25,7,10,5,93,90.3,90.3,103.0,84.1,3IN4-B2B,C. Bosh , T. Ford , J. Garbajosa , R. Nesterovic , A. Parker,Jack Nies,Courtney Kirkland,-1.5,-1.5,200,-3/-2.5/-3,-2.5,,,,
2006-2007 Regular Season,02/24/07,Charlotte,Home,18,23,18,17,,,,,76,240,27,82,4,21,18,27,12,36,48,17,18,7,11,4,76,90.3,90.3,84.1,103.0,4IN5-B2B,P. Brezec , M. Carroll , R. Felton , E. Okafor , G. Wallace,,Mark Ayotte,200,1.5,200,199/198.5/199,198.5,,,Boxscore,Odds
2006-2007 Regular Season,02/24/07,Seattle,Road,20,14,11,26,,,,,71,240,27,80,7,18,10,12,10,25,35,14,19,7,13,3,71,84.1,84.1,84.5,121.4,B2B,R. Allen , N. Collison , R. Lewis , L. Ridnour , C. Wilcox,Mike Callahan,Violet Palmer,201,10,201,201/202.5,201.5,,,,
2006-2007 Regular Season,02/24/07,San Antonio,Home,27,29,22,24,,,,,102,240,41,77,8,16,12,15,9,32,41,32,13,9,11,7,102,84.1,84.1,121.4,84.5,2,B. Barry , B. Bowen , T. Duncan , F. Elson , T. Parker,,Robbie Robinson,-10,-10,201,,-10,,,Boxscore,Odds
2006-2007 Regular Season,02/24/07,Philadelphia,Road,24,22,22,22,,,,,90,240,37,72,2,8,14,17,8,22,30,21,16,5,20,3,90,87.5,87.5,102.9,124.6,3IN4-B2B,R. Carney , S. Dalembert , S. Hunter , A. Iguodala , A. Miller,Ron Garretson,Phil Robinson,199,5.5,199,199,199.5,,,,
2006-2007 Regular Season,02/24/07,Milwaukee,Home,19,28,32,30,,,,,109,240,41,78,12,25,15,18,9,18,27,21,17,6,14,2,109,87.5,87.5,124.6,102.9,4IN5-B2B,C. Bell , A. Bogut , M. Redd , B. Skinner , M. Williams,,Leon Wood,-5.5,-5.5,199,-5.5/-6,-5.5,,,Boxscore,Odds
2006-2007 Regular Season,02/24/07,Denver,Road,33,23,23,16,,,,,95,240,33,75,3,10,26,33,6,32,38,20,24,13,23,4,95,104.4,104.4,91.0,110.1,B2B,C. Anthony , M. Camby , Y. Diawara , N. Hilario , A. Iverson,Joe DeRosa,David Jones,208.5,10,208.5,208.5,209,,,,
2006-2007 Regular Season,02/24/07,Dallas,Home,29,31,28,27,,,,,115,240,45,88,4,9,21,28,11,34,45,22,25,12,17,7,115,104.4,104.4,110.1,91.0,1,G. Buckner , E. Dampier , J. Howard , D. Nowitzki , J. Terry,,Marc Davis,-10,-10,208.5,-10,-10-05,,,Boxscore,Odds
2006-2007 Regular Season,02/24/07,Boston,Road,20,21,23,23,,,,,87,240,31,73,6,17,19,22,12,24,36,18,27,6,23,9,87,91.1,91.1,95.5,115.3,4IN5-B2B,A. Jefferson , P. Pierce , L. Powe , B. Scalabrine , D. West,Joe Forte,Derek Richardson,210,7,210,208/207/206.5,206,,,,
2006-2007 Regular Season,02/24/07,Utah,Home,26,26,24,29,,,,,105,240,41,80,4,11,19,28,15,27,42,30,23,15,16,4,105,91.1,91.1,115.3,95.5,B2B,C. Boozer , J. Collins , D. Fisher , C. Miles , D. Williams,,Sean Wright,-7,-7,210,-8.5/-8/-7.5,-6.5,,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,Chicago,Road,27,26,16,24,,,,,93,240,36,75,5,13,16,24,13,32,45,21,22,5,15,9,93,84.2,84.2,110.4,112.8,3IN4,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,James Capers,Bob Delaney,184,6,184,182/181/182.5,183.5,240,,,
2006-2007 Regular Season,02/25/07,Detroit,Home,25,20,22,28,,,,,95,240,34,90,7,14,20,25,21,20,41,20,21,12,9,9,95,84.2,84.2,112.8,110.4,1,C. Billups , R. Hamilton , T. Prince , R. Wallace , C. Webber,,Ed Malloy,-6,-6,184,-6/-5.5/-6,-6.5,-280,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,Houston,Road,26,25,25,21,,,,,97,240,29,67,14,27,25,34,9,29,38,17,29,6,18,3,97,87.9,87.9,110.3,105.8,1,R. Alston , S. Battier , J. Howard , T. McGrady , D. Mutombo,Tim Donaghy,Derrick Stafford,-2,-2,184,182/182.5/184,183.5,,,,
2006-2007 Regular Season,02/25/07,Orlando,Home,17,22,31,23,,,,,93,240,31,79,4,12,27,41,18,26,44,15,26,5,12,8,93,87.9,87.9,105.8,110.3,1,G. Hill , D. Howard , D. Milicic , J. Nelson , H. Turkoglu,,Gary Zielinski,184,2,184,+1.5/+1/-1,-1.5,,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,Cleveland,Road,19,19,21,22,,,,,81,240,31,86,9,24,10,21,11,36,47,17,27,7,10,6,81,91.6,91.6,88.5,93.9,2,D. Gibson , D. Gooden , L. Hughes , Z. Ilgauskas , L. James,Scott Foster,Eddie Rush,-2.5,-2.5,184,-2/-2.5/-3,-3.5,-165,,,
2006-2007 Regular Season,02/25/07,Miami,Home,20,21,18,27,,,,,86,240,34,79,3,18,15,30,12,38,50,21,22,3,13,3,86,91.6,91.6,93.9,88.5,2,U. Haslem , E. Jones , J. Kapono , S. O'Neal , J. Williams,,David Guthrie,184,2.5,184,185.5/186/185.5,185,145,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,Washington,Road,23,21,22,28,,,,,94,240,32,85,7,29,23,26,14,27,41,18,23,5,13,8,94,91.0,91.0,103.3,107.7,3IN4,G. Arenas , A. Blatche , J. Hayes , B. Haywood , D. Stevenson,Monty McCutchen,Michael Smith,207.5,4,207.5,205.5/207/207.5,206.5,190,,,
2006-2007 Regular Season,02/25/07,Minnesota,Home,23,28,26,21,,,,,98,240,38,87,4,8,18,27,17,33,50,26,18,8,13,1,98,91.0,91.0,107.7,103.3,1,M. Blount , R. Davis , R. Foye , K. Garnett , T. Hassell,,Eric Lewis,-4,-4,207.5,-5/-4.5-15/-5,-5.5,-230,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,Phoenix,Road,38,22,30,25,,,,,115,240,41,81,9,17,24,30,10,25,35,27,17,6,11,4,115,90.8,90.8,126.7,116.8,1,R. Bell , S. Marion , S. Nash , A. Stoudemire , K. Thomas,Greg Willard,Jason Phillips,-9,-9,214.5,-9/-9-15/-9,-9-15,-550,,,
2006-2007 Regular Season,02/25/07,Atlanta,Home,24,29,32,21,,,,,106,240,41,85,5,14,19,21,14,29,43,22,29,3,12,8,106,90.8,90.8,116.8,126.7,1,S. Claxton , J. Johnson , J. Smith , M. Williams , L. Wright,,Derrick Collins,214.5,9,214.5,212/211.5/212,212.5,425,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,New York,Road,28,25,15,24,,,,,92,240,35,74,6,19,16,21,9,26,35,18,21,1,13,1,92,83.7,83.7,109.9,120.6,1,J. Crawford , E. Curry , J. James , S. Marbury , Q. Richardson,Kevin Fehr,Mark Wunderlich,196,4,196,195.5/196/196.5,196,165,,,
2006-2007 Regular Season,02/25/07,New Jersey,Home,22,22,33,24,,,,,101,240,39,81,8,22,15,17,9,28,37,28,20,5,6,3,101,83.7,83.7,120.6,109.9,1,V. Carter , J. Collins , J. Kidd , M. Moore , A. Wright,,Pat Fraher,-4,-4,196,-4/-4.5/-4,-4-05,-190,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,LA Lakers,Road,29,27,23,23,,,,,102,240,38,83,7,21,19,26,10,35,45,24,18,11,14,4,102,95.4,95.4,106.9,89.1,1,K. Bryant , A. Bynum , M. Evans , L. Odom , S. Parker,Steve Javie,Scott Wall,-1,-1,220,-3/-2.5/-2,-2.5-05,-145,,,
2006-2007 Regular Season,02/25/07,Golden State,Home,25,17,22,21,,,,,85,240,37,86,2,19,9,21,13,31,44,16,20,7,15,8,85,95.4,95.4,89.1,106.9,B2B,A. Biedrins , M. Ellis , A. Harrington , S. Jackson , J. Richardson,,Zach Zarba,220,1,220,220/220.5/220,220.5,125,,Boxscore,Odds
2006-2007 Regular Season,02/25/07,Sacramento,Road,24,23,40,23,,,,,110,240,36,79,7,16,31,42,7,36,43,25,22,12,14,6,110,102.0,102.0,107.8,91.2,3IN4,M. Bibby , K. Martin , B. Miller , J. Salmons , K. Thomas,Ron Garretson,Phil Robinson,201,6,201,201/201.5/200,200.5,210,,,
2006-2007 Regular Season,02/25/07,Indiana,Home,27,23,24,19,,,,,93,240,34,89,5,18,20,26,14,35,49,21,29,7,19,8,93,102.0,102.0,91.2,107.8,1,M. Dunleavy , T. Murphy , J. O'Neal , J. Tinsley , S. Williams,,Leon Wood,-6,-6,201,-5/-5.5/-6,-6.5,-250,,Boxscore,Odds
2006-2007 Regular Season,02/26/07,Sacramento,Road,27,18,18,19,,,,,82,240,32,80,4,18,14,19,8,32,40,22,20,8,17,1,82,94.5,94.5,86.8,94.2,4IN5-B2B,R. Artest , M. Bibby , K. Martin , B. Miller , K. Thomas,Rodney Mott,Jack Nies,196,2,196,,196,120,,,
2006-2007 Regular Season,02/26/07,Philadelphia,Home,24,18,25,22,,,,,89,240,36,84,2,10,15,21,14,41,55,19,16,12,16,4,89,94.5,94.5,94.2,86.8,3IN4,R. Carney , S. Dalembert , S. Hunter , A. Iguodala , A. Miller,,Greg Willard,-2,-2,196,-2/-2-15,-2.5,-140,,Boxscore,Odds
2006-2007 Regular Season,02/26/07,Miami,Road,23,16,31,23,,,,,93,240,40,81,8,18,5,8,9,30,39,24,25,6,11,3,93,85.9,85.9,108.3,115.3,B2B,U. Haslem , E. Jones , J. Kapono , S. O'Neal , J. Williams,Tim Donaghy,Derrick Stafford,193.5,4,193.5,192.5/193/192.5,191.5,170,,,
2006-2007 Regular Season,02/26/07,New York,Home,24,21,25,29,,,,,99,240,31,72,7,20,30,39,10,30,40,12,14,5,10,4,99,85.9,85.9,115.3,108.3,3IN4-B2B,J. Crawford , E. Curry , J. James , S. Marbury , Q. Richardson,,Gary Zielinski,-4,-4,193.5,-3.5-15/-4-15/-4,-4.5,-200,,Boxscore,Odds
2006-2007 Regular Season,02/26/07,Denver,Road,30,25,27,29,,,,,111,240,40,81,4,11,27,37,11,34,45,21,15,8,14,4,111,97.5,97.5,113.9,109.8,3IN4,C. Anthony , M. Camby , Y. Diawara , N. Hilario , A. Iverson,Scott Foster,Eddie Rush,-2.5,-2.5,227,-2.5-15/-2.5/-3,-3-15,-165,,,
2006-2007 Regular Season,02/26/07,Memphis,Home,25,29,29,24,,,,,107,240,44,84,8,19,11,17,8,31,39,21,27,3,14,5,107,97.5,97.5,109.8,113.9,2,P. Gasol , R. Gay , M. Miller , L. Roberts , D. Stoudamire,,Jason Phillips,227,2.5,227,225/224.5/224,223.5,145,,Boxscore,Odds
2006-2007 Regular Season,02/26/07,Toronto,Road,22,16,26,27,,,,,91,240,37,88,4,16,13,19,10,31,41,20,19,7,7,2,91,92.1,92.1,98.8,116.2,3IN4,C. Bosh , T. Ford , J. Garbajosa , R. Nesterovic , A. Parker,Joe DeRosa,David Jones,190,7.5,190,190/189.5/189,188.5,290,,,
2006-2007 Regular Season,02/26/07,San Antonio,Home,27,35,26,19,,,,,107,240,42,79,7,18,16,22,4,41,45,26,15,4,9,9,107,92.1,92.1,116.2,98.8,1,B. Barry , B. Bowen , T. Duncan , F. Elson , T. Parker,,Tommy Nunez Jr.,-7.5,-7.5,190,-8/-7.5/-7.5-15,-7.5,-350,,Boxscore,Odds
2006-2007 Regular Season,02/26/07,Orlando,Road,26,20,19,29,,,,,94,240,32,73,3,9,27,33,19,30,49,22,22,6,26,9,94,90.6,90.6,103.7,96.0,3IN4-B2B,G. Hill , D. Howard , D. Milicic , J. Nelson , H. Turkoglu,Dick Bavetta,Ron Olesiak,188,7,188,188/189.5/190,189,250,,,
2006-2007 Regular Season,02/26/07,Chicago,Home,23,22,20,22,,,,,87,240,32,81,7,18,16,20,12,19,31,25,27,15,17,7,87,90.6,90.6,96.0,103.7,4IN5-B2B,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,,Bennie Adams,-7,-7,188,-7/-7.5,-7,-300,,Boxscore,Odds
2006-2007 Regular Season,02/26/07,Boston,Road,14,15,15,33,,,,,77,240,27,79,3,16,20,32,13,40,53,14,27,5,18,6,77,93.2,93.2,82.7,77.3,3IN4,A. Jefferson , P. Pierce , L. Powe , B. Scalabrine , D. West,Mike Callahan,Violet Palmer,190.5,9.5,190.5,191.5/192/191.5,188.5,250,,,
