DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2008-2009 Regular Season,01/11/09,Boston,Road,32,22,21,19,,,,,94,240,32,78,10,20,20,26,10,33,43,22,24,5,12,4,94,87.0,87.0,108.0,101.1,1,P.Pierce,K.Garnett,B.Scalabrine,R.Allen,R.Rondo,Dan Crawford,Ron Olesiak,-4.5,-4.5,190,6  / -6.5  / -6,-5.5,-240,,,
2008-2009 Regular Season,01/11/09,Toronto,Home,20,21,14,33,,,,,88,240,28,74,6,17,26,31,11,33,44,18,21,6,11,10,88,87.0,87.0,101.1,108.0,1,J.Moon,C.Bosh,A.Bargnani,A.Parker,J.Calderon,,Jason Phillips,190,4.5,190,90 / 189.5 / 189,188.5,200,,Boxscore,Odds
2008-2009 Regular Season,01/11/09,Philadelphia,Road,30,29,24,26,,,,,109,240,41,75,9,15,18,21,11,28,39,27,21,7,19,5,109,89.4,89.4,121.9,105.1,1,A.Iguodala,T.Young,S.Dalembert,W.Green,A.Miller,Leroy Richardson,Phil Robinson,6.5,6.5,198,98 / 197.5 / 197,197.5,200,,,
2008-2009 Regular Season,01/11/09,Atlanta,Home,30,22,26,16,,,,,94,240,33,70,8,22,20,27,5,19,24,22,18,8,15,1,94,89.4,89.4,105.1,121.9,1,M.Williams,J.Smith,Z.Pachulia,J.Johnson,M.Bibby,,Greg Willard,198,-6.5,198,7  / -6.5  / -6,-5.5,-240,,Boxscore,Odds
2008-2009 Regular Season,01/11/09,Phoenix,Road,31,28,27,23,,,,,109,240,39,86,6,21,25,28,13,28,41,28,17,5,15,7,109,97.2,97.2,112.1,105.9,1,G.Hill,A.Stoudemire,S.ONeal,J.Richardson,S.Nash,Joe Forte,Mark Ayotte,-9.5,-9.5,202,9.5 -05 / -9.5,-9,-520,,,
2008-2009 Regular Season,01/11/09,LA Clippers,Home,25,28,20,30,,,,,103,240,37,86,6,19,23,28,12,30,42,26,25,9,16,9,103,97.2,97.2,105.9,112.1,3IN4,A.Thornton,M.Camby,B.Skinner,E.Gordon,M.Collins,,Eric Dalen,202,9.5,202,02 / 201.5,202,410,,Boxscore,Odds
2008-2009 Regular Season,01/11/09,Orlando,Road,34,21,19,31,,,,,105,240,36,74,14,22,19,22,6,27,33,22,17,4,13,2,105,88.4,88.4,118.8,110.9,1,H.Turkoglu,R.Lewis,D.Howard,C.Lee,J.Nelson,Mike Callahan,Scott Wall,3,3,185,86.5 / 188 / 187,187.5,125,,,
2008-2009 Regular Season,01/11/09,San Antonio,Home,28,22,22,26,,,,,98,240,39,77,3,13,17,17,6,32,38,23,19,7,11,3,98,88.4,88.4,110.9,118.8,2,M.Finley,T.Duncan,M.Bonner,R.Mason,T.Parker,,Eric Lewis,185,-3,185,2.5  / -3  / -2.5,-3,-145,,Boxscore,Odds
2008-2009 Regular Season,01/11/09,Indiana,Road,32,29,24,32,,,,,117,240,41,93,8,22,27,32,11,32,43,23,28,7,11,2,117,101.3,101.3,115.5,118.4,1,D.Granger,T.Murphy,J.Foster,S.Graham,J.Jack,Jimmy Clark,Joe Crawford,-2,-2,233.5,2.5  / -2  / -1.5,-2,-130,,,
2008-2009 Regular Season,01/11/09,Golden State,Home,23,32,31,34,,,,,120,240,39,81,10,23,32,39,10,36,46,21,21,7,13,7,120,101.3,101.3,118.4,115.5,B2B,K.Azubuike,C.Maggette,A.Biedrins,M.Belinelli,J.Crawford,,Eli Roe,233.5,2,233.5,33.5,234,110,,Boxscore,Odds
2008-2009 Regular Season,01/11/09,Dallas,Road,27,28,23,17,,,,,95,240,39,86,3,20,14,15,11,29,40,15,13,6,13,10,95,93.6,93.6,101.5,109.0,3IN4,A.Wright,D.Nowitzki,E.Dampier,J.Terry,J.Kidd,Joe DeRosa,Violet Palmer,-4,-4,201.5,3  / -2.5  / -3,-2.5,-145,,,
2008-2009 Regular Season,01/11/09,Sacramento,Home,29,20,28,25,,,,,102,240,41,81,8,16,12,17,6,34,40,24,16,8,14,1,102,93.6,93.6,109.0,101.5,1,J.Salmons,J.Thompson,B.Miller,K.Martin,B.Udrih,,Brian Forte,201.5,4,201.5,01.5 / 202,201.5,125,,Boxscore,Odds
2008-2009 Regular Season,01/11/09,Miami,Road,21,30,22,32,,,,,105,240,43,93,9,23,10,14,9,29,38,21,28,9,10,3,105,96.1,96.1,109.3,112.4,1,S.Marion,U.Haslem,J.Anthony,D.Wade,M.Chalmers,James Capers,Bennett Salvatore,11,11,202,03 / 203.5 / 204,203.5,500,,,
2008-2009 Regular Season,01/11/09,LA Lakers,Home,26,24,27,31,,,,,108,240,37,83,9,17,25,31,17,36,53,26,16,6,17,3,108,96.1,96.1,112.4,109.3,1,V.Radmanovic,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Pat Fraher,202,-11,202,10.5  / -11  / -10.5,-11,-700,,Boxscore,Odds
2008-2009 Regular Season,01/12/09,Milwaukee,Road,25,16,28,28,,,,,97,240,38,80,5,18,16,18,13,23,36,25,19,6,12,4,97,81.6,81.6,118.9,111.5,3IN4,R.Jefferson,L.Mbah a Moute,A.Bogut,M.Redd,L.Ridnour,Derrick Stafford,Tony Brown,-2.5,-2.5,191,2.5 -07 / -3  / -2.5,-3,-150,,,
2008-2009 Regular Season,01/12/09,Washington,Home,19,33,22,17,,,,,91,240,35,80,6,13,15,17,17,25,42,20,19,9,13,5,91,81.6,81.6,111.5,118.9,3IN4,D.McGuire,A.Jamison,A.Blatche,C.Butler,M.James,,Olandis Poole,191,2.5,191,91 / 191.5 / 192,193,130,,Boxscore,Odds
2008-2009 Regular Season,01/12/09,Toronto,Road,23,31,24,15,16,,,,109,265,39,82,9,22,22,26,6,31,37,20,23,5,11,2,109,96.1,87.0,113.4,119.7,3IN4-B2B,J.Moon,C.Bosh,A.Bargnani,A.Parker,W.Solomon,David Jones,Eddie Rush,11,11,187,86.5 / 185.5 / 186,186.5,450,,,
2008-2009 Regular Season,01/12/09,Boston,Home,19,26,29,19,22,,,,115,265,42,88,10,24,21,26,13,33,46,26,23,7,12,5,115,96.1,87.0,119.7,113.4,3IN4-B2B,P.Pierce,K.Garnett,B.Scalabrine,R.Allen,R.Rondo,,Matt Boland,187,-11,187,10.5  / -10  / -9.5,-10,-600,,Boxscore,Odds
2008-2009 Regular Season,01/12/09,Oklahoma City,Road,25,26,14,23,11,,,,99,265,36,81,3,10,24,29,11,36,47,20,21,6,22,4,99,99.9,90.5,99.1,103.1,3IN4,K.Durant,J.Green,N.Collison,D.Mason,R.Westbrook,Bob Delaney,Gary Zielinski,7,7,199.5,01 / 201.5 / 202,202.5,245,,,
2008-2009 Regular Season,01/12/09,New Jersey,Home,25,19,23,21,15,,,,103,265,39,97,6,26,19,22,18,30,48,19,25,13,13,4,103,99.9,90.5,103.1,99.1,2,B.Simmons,R.Anderson,B.Lopez,V.Carter,D.Harris,,Tommy Nunez Jr.,199.5,-7,199.5,6.5  / -6  / -6.5,-7,-290,,Boxscore,Odds
2008-2009 Regular Season,01/12/09,New York,Road,23,24,22,32,,,,,101,240,39,89,8,25,15,22,13,32,45,30,18,4,8,3,101,88.1,88.1,114.7,107.9,1,W.Chandler,D.Lee,J.Jeffries,Q.Richardson,C.Duhon,Scott Foster,Marc Davis,12,12,201.5,04 / 204.5 / 204,203.5,550,,,
2008-2009 Regular Season,01/12/09,New Orleans,Home,23,17,23,32,,,,,95,240,33,86,7,23,22,24,19,33,52,18,20,6,11,3,95,88.1,88.1,107.9,114.7,2,P.Stojakovic,D.West,T.Chandler,R.Butler,C.Paul,,Zach Zarba,201.5,-12,201.5,12  / -11.5  / -11,-11.5,-750,,Boxscore,Odds
2008-2009 Regular Season,01/12/09,Portland,Road,21,28,28,32,,,,,109,240,34,73,11,23,30,34,11,31,42,22,27,4,15,5,109,90.0,90.0,121.1,105.6,1,N.Batum,L.Aldridge,G.Oden,B.Roy,S.Blake,Sean Corbin,Michael Smith,-2,-2,194,3  / -2.5  / -2.5 -15,-2.5,-140,,,
2008-2009 Regular Season,01/12/09,Chicago,Home,28,17,21,29,,,,,95,240,33,76,2,13,27,34,12,26,38,21,24,9,14,5,95,90.0,90.0,105.6,121.1,3IN4,T.Sefolosha,T.Thomas,D.Gooden,B.Gordon,D.Rose,,Derrick Collins,194,2,194,94 / 193,193.5,120,,Boxscore,Odds
2008-2009 Regular Season,01/12/09,Indiana,Road,32,31,24,26,,,,,113,240,42,84,13,22,16,19,9,31,40,34,27,5,18,7,113,98.1,98.1,115.2,122.3,3IN4-B2B,D.Granger,T.Murphy,R.Hibbert,S.Graham,J.Jack,Dick Bavetta,Ed Malloy,10,10,222,22 / 220,220.5,425,,,
2008-2009 Regular Season,01/12/09,Utah,Home,36,34,26,24,,,,,120,240,39,85,8,18,34,37,9,31,40,24,20,10,8,6,120,98.1,98.1,122.3,115.2,1,R.Brewer,A.Kirilenko,M.Okur,R.Price,D.Williams,,Sean Wright,222,-10,222,10.5  / -10  / -10.5,-10,-550,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,Charlotte,Road,25,16,21,18,,,,,80,240,32,75,2,6,14,19,10,34,44,20,19,5,11,1,80,83.3,83.3,96.1,93.7,2,G.Wallace,B.Diaw,E.Okafor,R.Bell,R.Felton,Rodney Mott,Tom Washington,8,8,175.5,75 / 175.5 / 176,175.5,255,,,
2008-2009 Regular Season,01/13/09,Detroit,Home,27,21,20,10,,,,,78,240,31,74,5,15,11,16,8,33,41,20,16,5,12,6,78,83.3,83.3,93.7,96.1,2,R.Hamilton,T.Prince,R.Wallace,A.Iverson,R.Stuckey,,Mark Lindsay,175.5,-8,175.5,8 -05 / -8  / -7.5,-7,-310,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,Cleveland,Road,26,21,29,26,,,,,102,240,36,68,12,21,18,28,5,34,39,19,26,8,13,2,102,87.6,87.6,116.4,99.3,3+,L.James,L.Wright,A.Varejao,D.West,M.Williams,Greg Willard,Jason Phillips,-9,-9,183,9 +02 / -9  / -8,-8.5,-440,,,
2008-2009 Regular Season,01/13/09,Memphis,Home,20,24,22,21,,,,,87,240,29,69,1,8,28,38,8,29,37,10,21,7,12,4,87,87.6,87.6,99.3,116.4,3+,R.Gay,D.Arthur,M.Gasol,O.Mayo,K.Lowry,,Brian Forte,183,9,183,85 / 185.5 / 185,185.5,340,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,Miami,Road,20,26,27,26,,,,,99,240,33,72,3,12,30,38,12,28,40,23,14,10,12,6,99,87.5,87.5,113.2,109.7,1,S.Marion,U.Haslem,J.Anthony,D.Wade,M.Chalmers,Dan Crawford,Leon Wood,-1,-1,197,1.5  / -1.5 -15 / -1.5,-1,-117,,,
2008-2009 Regular Season,01/13/09,Minnesota,Home,21,31,24,20,,,,,96,240,38,82,11,27,9,13,13,28,41,18,24,6,16,4,96,87.5,87.5,109.7,113.2,2,R.Gomes,C.Smith,A.Jefferson,R.Foye,S.Telfair,,Curtis Blair,197,1,197,97.5 / 196.5 / 196,195,107,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,LA Lakers,Road,25,29,24,27,,,,,105,240,41,81,5,11,18,24,9,25,34,22,14,4,7,4,105,86.9,86.9,120.8,115.0,1,V.Radmanovic,P.Gasol,A.Bynum,K.Bryant,D.Fisher,Mike Callahan,Scott Wall,-4.5,-4.5,195.5,4.5 EVEN / -4.5  / -4,-4.5,-200,,,
2008-2009 Regular Season,01/13/09,Houston,Home,26,28,28,18,,,,,100,240,44,83,6,14,6,8,9,30,39,25,23,5,11,4,100,86.9,86.9,115.0,120.8,2,S.Battier,L.Scola,Y.Ming,V.Wafer,R.Alston,,Zach Zarba,195.5,4.5,195.5,93 / 194.5 / 195.5,195,170,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,Dallas,Road,26,21,25,25,,,,,97,240,35,85,7,23,20,24,14,33,47,18,25,7,16,8,97,95.3,95.3,101.7,103.8,1,G.Green,D.Nowitzki,E.Dampier,A.Wright,J.Kidd,Ron Garretson,Courtney Kirkland,5,5,207,07.5 / 207 / 206.5,206,210,,,
2008-2009 Regular Season,01/13/09,Denver,Home,33,27,18,21,,,,,99,240,33,78,4,15,29,38,12,32,44,21,21,10,16,2,99,95.3,95.3,103.8,101.7,3+,N.Hilario,J.Smith,C.Billups,A.Carter,L.Kleiza,,John Goble,207,-5,207,5  / -5.5  / -5,-6,-250,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,Atlanta,Road,16,30,29,27,,,,,102,240,37,89,4,15,24,32,18,27,45,10,21,5,8,2,102,91.2,91.2,111.9,117.4,1,M.Williams,J.Smith,Z.Pachulia,J.Johnson,M.Bibby,Jimmy Clark,Joe Crawford,6.5,6.5,212,12 / 212u11 / 212,214,270,,,
2008-2009 Regular Season,01/13/09,Phoenix,Home,31,19,31,26,,,,,107,240,38,74,11,21,20,25,7,36,43,26,23,3,15,7,107,91.2,91.2,117.4,111.9,1,G.Hill,A.Stoudemire,S.ONeal,J.Richardson,S.Nash,,Eli Roe,212,-6.5,212,6.5  / -6  / -7,-7.5,-330,,Boxscore,Odds
2008-2009 Regular Season,01/13/09,Orlando,Road,41,34,32,32,,,,,139,240,49,81,23,37,18,23,5,34,39,28,26,11,13,2,139,96.7,96.7,143.7,110.6,1,H.Turkoglu,R.Lewis,D.Howard,C.Lee,J.Nelson,Dick Bavetta,Ed Malloy,-9,-9,202,9  / -8.5  / -8,-7.5,-350,,,
2008-2009 Regular Season,01/13/09,Sacramento,Home,29,27,29,22,,,,,107,240,37,82,8,18,25,31,9,23,32,23,20,8,12,1,107,96.7,96.7,110.6,143.7,1,J.Salmons,J.Thompson,B.Miller,K.Martin,B.Udrih,,Sean Wright,202,9,202,01.5 / 202 / 205,205.5,290,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Detroit,Road,29,19,26,19,13,,,,106,265,43,100,9,25,11,19,11,37,48,20,27,5,9,4,106,101.8,92.2,104.1,108.0,B2B,R.Hamilton,T.Prince,R.Wallace,A.Iverson,R.Stuckey,Monty McCutchen,Leon Wood,-1.5,-1.5,199.5,00.5 / 201 / 200.5,201.5,110,,,
2008-2009 Regular Season,01/14/09,Indiana,Home,31,22,21,19,17,,,,110,265,38,88,8,16,26,34,10,40,50,18,23,4,10,1,110,101.8,92.2,108.0,104.1,3IN4,D.Granger,T.Murphy,J.Foster,M.Dunleavy,J.Jack,,Tony Brown,199.5,1.5,199.5,1.5  / -2  / -1.5,-2,-130,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Portland,Road,15,18,26,20,,,,,79,240,28,71,3,13,20,26,15,25,40,13,18,2,16,4,79,80.1,80.1,98.7,124.9,1,L.Aldridge,N.Batum,G.Oden,B.Roy,S.Blake,Ken Mauer,Gary Zielinski,-1,-1,193,2  / -1.5  / -2.5,-2,-135,,,
2008-2009 Regular Season,01/14/09,Philadelphia,Home,31,24,14,31,,,,,100,240,35,76,11,23,19,21,10,23,33,26,22,10,9,7,100,80.1,80.1,124.9,98.7,2,A.Iguodala,T.Young,S.Dalembert,W.Green,A.Miller,,Tommy Nunez Jr.,193,1,193,93.5 / 194 / 194.5,195.5,115,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Chicago,Road,27,20,21,34,,,,,102,240,40,82,9,25,13,15,12,29,41,33,21,3,12,2,102,87.0,87.0,117.2,112.6,1,L.Deng,T.Thomas,J.Noah,B.Gordon,D.Rose,Derrick Stafford,Pat Fraher,4,4,201,01 / 199 / 199.5,199,165,,,
2008-2009 Regular Season,01/14/09,Toronto,Home,18,30,23,27,,,,,98,240,35,74,5,13,23,26,5,26,31,20,19,9,10,3,98,87.0,87.0,112.6,117.2,3IN4,J.Moon,C.Bosh,A.Bargnani,A.Parker,W.Solomon,,Olandis Poole,201,-4,201,4  / -4.5  / -4,-4.5,-190,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,New Jersey,Road,23,18,19,26,,,,,86,240,26,67,5,10,29,37,11,21,32,14,19,7,19,6,86,90.2,90.2,95.4,130.8,1,B.Simmons,R.Anderson,B.Lopez,V.Carter,D.Harris,Violet Palmer,Leroy Richardson,10,10,187.5,89 / 189.5 / 190,190.5,425,,,
2008-2009 Regular Season,01/14/09,Boston,Home,30,21,37,30,,,,,118,240,44,78,12,22,18,22,10,35,45,28,28,13,15,4,118,90.2,90.2,130.8,95.4,3IN4,P.Pierce,K.Garnett,B.Scalabrine,R.Allen,R.Rondo,,Bennett Salvatore,187.5,-10,187.5,10 EVEN / -10,-9.5,-550,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Washington,Road,30,36,21,35,,,,,122,240,46,77,10,14,20,23,12,17,29,15,25,4,13,5,122,82.9,82.9,147.2,154.4,1,D.McGuire,A.Jamison,A.Blatche,C.Butler,M.James,James Capers,Dan Crawford,5,5,199,00.5 / 201 / 200.5,200,165,,,
2008-2009 Regular Season,01/14/09,New York,Home,36,31,27,34,,,,,128,240,43,80,14,26,28,32,19,14,33,27,21,9,10,2,128,82.9,82.9,154.4,147.2,1,W.Chandler,D.Lee,J.Jeffries,Q.Richardson,C.Duhon,,Ron Olesiak,199,-5,199,5 -02 / -5,-4.5,-190,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Miami,Road,28,27,25,22,,,,,102,240,38,79,8,15,18,24,13,21,34,24,16,5,13,5,102,84.5,84.5,120.7,117.2,3IN4-B2B,S.Marion,U.Haslem,J.Anthony,D.Wade,M.Chalmers,Steve Javie,Rodney Mott,5.5,5.5,196,96o07 / 196 / 194.5,194,210,,,
2008-2009 Regular Season,01/14/09,Milwaukee,Home,24,31,18,26,,,,,99,240,43,87,3,14,10,14,16,23,39,18,18,9,11,3,99,84.5,84.5,117.2,120.7,1,R.Jefferson,L.Mbah a Moute,A.Bogut,M.Redd,L.Ridnour,,Haywoode Workman,196,-5.5,196,5.5  / -6  / -6.5,-6,-250,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Utah,Road,22,26,23,22,,,,,93,240,35,83,4,14,19,27,7,19,26,22,27,8,9,5,93,93.6,93.6,99.4,121.8,1,R.Brewer,A.Kirilenko,M.Okur,R.Price,D.Williams,Tony Brothers,Scott Foster,-6.5,-6.5,203,5.5  / -5  / -5.5,-5,-210,,,
2008-2009 Regular Season,01/14/09,Oklahoma City,Home,27,23,36,28,,,,,114,240,39,71,3,6,33,38,9,39,48,17,23,6,17,3,114,93.6,93.6,121.8,99.4,1,K.Durant,J.Green,N.Collison,D.Mason,R.Westbrook,,Eric Lewis,203,6.5,203,03u12 / 203 / 202,202.5,175,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,New Orleans,Road,26,25,28,25,,,,,104,240,42,85,6,16,14,17,9,26,35,21,17,10,6,2,104,86.9,86.9,119.6,111.6,1,P.Stojakovic,D.West,T.Chandler,R.Butler,C.Paul,Joe Forte,Eddie Rush,-3,-3,191.5,4  / -4.5  / -4,-4.5,-180,,,
2008-2009 Regular Season,01/14/09,Dallas,Home,30,26,23,18,,,,,97,240,37,74,9,23,14,14,6,32,38,21,20,1,14,4,97,86.9,86.9,111.6,119.6,3IN4-B2B,G.Green,D.Nowitzki,E.Dampier,A.Wright,J.Kidd,,Matt Boland,191.5,3,191.5,91.5 / 190 / 189.5,189,160,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,LA Lakers,Road,29,32,26,24,,,,,111,240,47,83,9,16,8,11,8,24,32,20,14,9,11,2,111,88.6,88.6,125.3,126.4,3IN4-B2B,V.Radmanovic,P.Gasol,A.Bynum,K.Bryant,D.Fisher,Sean Corbin,Michael Smith,2.5,2.5,199.5,00.5 / 200 / 199.5,200,115,,,
2008-2009 Regular Season,01/14/09,San Antonio,Home,30,33,32,17,,,,,112,240,44,77,10,20,14,21,7,24,31,22,17,9,11,3,112,88.6,88.6,126.4,125.3,2,M.Finley,T.Duncan,M.Bonner,R.Mason,T.Parker,,David Guthrie,199.5,-2.5,199.5,3  / -2.5  / -2,-2.5,-135,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Sacramento,Road,31,26,28,20,10,12,8,,135,315,45,110,10,25,35,36,20,45,65,24,26,3,15,2,135,117.2,89.3,115.2,113.5,3IN4-B2B,J.Salmons,J.Thompson,B.Miller,K.Martin,B.Udrih,Ron Garretson,Luis Grillo,5.5,5.5,223.5,25 / 226 / 226.5,227,180,,,
2008-2009 Regular Season,01/14/09,Golden State,Home,20,28,29,28,10,12,6,,133,315,51,115,6,15,25,41,21,39,60,24,29,7,9,13,133,117.2,89.3,113.5,115.2,2,A.Randolph,C.Maggette,A.Biedrins,C.Watson,J.Crawford,,Courtney Kirkland,223.5,-5.5,223.5,5  / -5.5  / -5,-5.5,-220,,Boxscore,Odds
2008-2009 Regular Season,01/14/09,Atlanta,Road,15,28,23,31,,,,,97,240,36,73,7,17,18,24,6,29,35,20,23,9,9,7,97,85.5,85.5,113.5,93.6,3IN4-B2B,J.Smith,M.Williams,Z.Pachulia,M.Bibby,J.Johnson,Mark Wunderlich,Bennie Adams,-4.5,-4.5,195,4.5  / -4,-4.5,-190,,,
2008-2009 Regular Season,01/14/09,LA Clippers,Home,12,19,27,22,,,,,80,240,31,73,3,14,15,21,12,34,46,18,21,6,17,9,80,85.5,85.5,93.6,113.5,2,A.Thornton,M.Camby,B.Skinner,E.Gordon,M.Collins,,Derrick Collins,195,4.5,195,92 / 192.5 / 191.5,190.5,165,,Boxscore,Odds
2008-2009 Regular Season,01/15/09,Cleveland,Road,28,20,23,16,6,,,,93,265,33,79,10,26,17,25,8,36,44,16,23,5,16,4,93,96.9,87.8,95.9,105.2,1,L.James,L.Wright,A.Varejao,M.Williams,D.West,James Capers,Joe DeRosa,-8.5,-8.5,194.5,8.5  / -9  / -8.5,-8,-360,,,
2008-2009 Regular Season,01/15/09,Chicago,Home,20,26,25,16,15,,,,102,265,38,85,7,13,19,26,10,33,43,22,20,8,14,7,102,96.9,87.8,105.2,95.9,3IN4-B2B,L.Deng,T.Thomas,J.Noah,B.Gordon,D.Rose,,Leroy Richardson,194.5,8.5,194.5,95 / 195.5 / 196,196.5,300,,Boxscore,Odds
2008-2009 Regular Season,01/15/09,Portland,Road,27,19,22,37,,,,,105,240,37,77,5,14,26,33,12,33,45,18,17,6,8,3,105,86.0,86.0,122.0,115.1,3IN4-B2B,N.Batum,L.Aldridge,G.Oden,B.Roy,S.Rodriguez,Mike Callahan,Scott Wall,-2,-2,188,2,-2.5,-135,,,
2008-2009 Regular Season,01/15/09,New Jersey,Home,29,21,21,28,,,,,99,240,39,76,9,23,12,17,6,28,34,22,27,5,10,5,99,86.0,86.0,115.1,122.0,3IN4-B2B,B.Simmons,R.Anderson,B.Lopez,V.Carter,D.Harris,,Derek Richardson,188,2,188,88 / 187.5 / 187,186.5,115,,Boxscore,Odds
2008-2009 Regular Season,01/15/09,Phoenix,Road,35,27,20,21,10,,,,113,265,39,88,7,27,28,31,11,36,47,27,30,9,23,6,113,110.9,100.4,101.9,107.3,1,G.Hill,A.Stoudemire,R.Lopez,J.Richardson,S.Nash,Dick Bavetta,Ed Malloy,2,2,218.5,18 / 218.5 / 218,217.5,130,,,
2008-2009 Regular Season,01/15/09,Denver,Home,26,30,26,21,16,,,,119,265,41,94,6,24,31,43,15,33,48,27,28,15,17,3,119,110.9,100.4,107.3,101.9,1,D.Jones,K.Martin,N.Hilario,J.Smith,C.Billups,,Sean Wright,218.5,-2,218.5,1.5  / -2  / -2.5,-3,-150,,Boxscore,Odds
2008-2009 Regular Season,01/16/09,Toronto,Road,20,22,23,39,,,,,104,240,34,83,7,22,29,38,12,37,49,17,29,6,20,0,104,102.6,102.6,101.4,108.2,1,J.Moon,C.Bosh,A.Bargnani,A.Parker,W.Solomon,Scott Foster,Bill Kennedy,4.5,4.5,215.5,15.5,213.5,170,,,
2008-2009 Regular Season,01/16/09,Indiana,Home,20,36,33,22,,,,,111,240,38,84,9,27,26,32,5,33,38,28,28,7,10,5,111,102.6,102.6,108.2,101.4,1,D.Granger,T.Murphy,J.Foster,M.Dunleavy,J.Jack,,Haywoode Workman,215.5,-4.5,215.5,3.5 -05 / -4 -05 / -4.5 -05,-5 -05,-200,,Boxscore,Odds
2008-2009 Regular Season,01/16/09,San Antonio,Road,18,29,23,17,,,,,87,240,31,85,7,21,18,20,14,26,40,19,19,4,13,3,87,91.4,91.4,95.2,119.3,1,M.Finley,T.Duncan,M.Bonner,R.Mason,T.Parker,Ron Olesiak,Bennett Salvatore,-3.5,-3.5,191,3.5 -05 / -3 -05 / -2.5 -05,-3 -05,-145,,,
2008-2009 Regular Season,01/16/09,Philadelphia,Home,28,26,31,24,,,,,109,240,43,86,8,14,15,19,12,39,51,22,18,9,13,5,109,91.4,91.4,119.3,95.2,1,A.Iguodala,T.Young,S.Dalembert,W.Green,A.Miller,,Olandis Poole,191,3.5,191,91 / 193 / 193.5,194,125,,Boxscore,Odds
2008-2009 Regular Season,01/16/09,New York,Road,25,12,35,17,,,,,89,240,32,86,12,38,13,17,15,34,49,19,18,3,16,6,89,90.7,90.7,98.1,105.9,1,W.Chandler,D.Lee,J.Jeffries,Q.Richardson,C.Duhon,Ken Mauer,Gary Zielinski,1.5,1.5,205.5,07.5 / 208 / 207.5,208,135,,,
2008-2009 Regular Season,01/16/09,Washington,Home,31,18,21,26,,,,,96,240,37,83,7,12,15,18,10,32,42,25,19,10,12,5,96,90.7,90.7,105.9,98.1,1,D.McGuire,A.Jamison,A.Blatche,C.Butler,M.James,,Tommy Nunez Jr.,205.5,-1.5,205.5,2  / -2.5  / -2.5 -05,-3.5 -05,-155,,Boxscore,Odds
2008-2009 Regular Season,01/16/09,New Orleans,Road,17,19,22,20,,,,,78,240,25,67,5,18,23,28,9,31,40,11,19,3,13,7,78,82.1,82.1,95.0,112.1,1,P.Stojakovic,D.West,T.Chandler,R.Butler,C.Paul,Tony Brothers,Steve Javie,6.5,6.5,185,85 / 185.5 / 184.5,185,125,,,
2008-2009 Regular Season,01/16/09,Cleveland,Home,28,23,17,24,,,,,92,240,32,75,10,22,18,22,8,34,42,15,24,6,8,5,92,82.1,82.1,112.1,95.0,3IN4-B2B,L.James,B.Wallace,A.Varejao,S.Pavlovic,M.Williams,,Derek Richardson,185,-6.5,185,4 -05 / -3 -05 / -2.5 -05,-3 -05,-145,,Boxscore,Odds
2008-2009 Regular Season,01/16/09,Utah,Road,26,28,26,21,,,,,101,240,37,71,7,19,20,27,7,26,33,23,22,9,15,3,101,87.6,87.6,115.2,103.8,1,C.Miles,A.Kirilenko,M.Okur,R.Brewer,D.Williams,Joe Forte,Eddie Rush,-5,-5,194,5 -05 / -4.5 -05 / -4 -05,-4.5 -05,-190,,,
2008-2009 Regular Season,01/16/09,Memphis,Home,21,22,26,22,,,,,91,240,32,75,3,12,24,29,13,22,35,15,24,8,16,6,91,87.6,87.6,103.8,115.2,2,R.Gay,D.Arthur,M.Gasol,O.Mayo,K.Lowry,,David Guthrie,194,5,194,94,194.5,165,,Boxscore,Odds
2008-2009 Regular Season,01/16/09,Detroit,Road,18,28,21,12,,,,,79,240,37,80,2,8,3,8,5,30,35,15,20,9,10,5,79,87.9,87.9,89.9,101.2,3IN4,R.Hamilton,T.Prince,R.Wallace,A.Iverson,R.Stuckey,Dan Crawford,Violet Palmer,-4,-4,187.5,4 -05 / -4.5 -05 / -5 -05,-4.5 -05,-200,,,
