DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2011-2012 Regular Season,03/16/12,Milwaukee,Road,31,25,31,33,,,,,120,240,45,93,10,22,20,22,16,38,54,33,19,12,8,4,120,91.4,91.4,131.3,107.2,1,C.Delfino,L.Mbah a Moute,D.Gooden,M.Ellis,B.Jennings,Eddie Rush,David Guthrie,-2,-2,207.5,2.5 -05 / -2 -05 / -1.5 -05,-2 -05,-130,+3 -15,,
2011-2012 Regular Season,03/16/12,Golden State,Home,12,31,32,23,,,,,98,240,35,79,10,22,18,20,7,28,35,23,17,6,12,3,98,91.4,91.4,107.2,131.3,3IN4,D.Wright,D.Lee,A.Biedrins,K.Thompson,N.Robinson,,Kevin Cutler,207.5o10,2,207.5,09.5o10 / 209.5 / 209,208.5,110,102,Boxscore,Odds
2011-2012 Regular Season,03/16/12,Minnesota,Road,19,22,20,31,,,,,92,240,37,92,4,22,14,20,18,37,55,21,21,7,12,2,92,92.3,92.3,99.6,105.1,B2B,W.Johnson,K.Love,N.Pekovic,M.Webster,L.Ridnour,James Capers,Tony Brown,195,8,195,97 / 196.5 / 196,195.5,305,96,,
2011-2012 Regular Season,03/16/12,LA Lakers,Home,23,27,24,23,,,,,97,240,33,80,10,22,21,27,11,36,47,21,17,7,13,12,97,92.3,92.3,105.1,99.6,3IN4,M.World Peace,P.Gasol,A.Bynum,K.Bryant,S.Blake,,Josh Tiven,-8 -05,-8,195,8 -11 / -8 -05 / -7.5 -05,-8 -05,-370,-1,Boxscore,Odds
2011-2012 Regular Season,03/17/12,Houston,Road,23,24,19,25,,,,,91,240,35,72,6,20,15,18,6,29,35,25,25,7,17,1,91,88.0,88.0,103.4,108.0,2,C.Budinger,L.Scola,S.Dalembert,C.Lee,G.Dragic,Joe Crawford,Leon Wood,196u10,8,196,94.5 / 194 / 193.5,193,270,94,,
2011-2012 Regular Season,03/17/12,LA Clippers,Home,19,20,30,26,,,,,95,240,35,86,6,23,19,27,19,26,45,18,17,10,12,4,95,88.0,88.0,108.0,103.4,3IN4,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Paul,,Tre Maddox,-8  EVEN,-8,196,8 EVEN / -8 -01 / -8,-7.5,-330,-6.5,Boxscore,Odds
2011-2012 Regular Season,03/17/12,Toronto,Road,29,24,14,36,,,,,103,240,38,73,8,18,19,24,10,25,35,20,36,12,24,6,103,95.0,95.0,108.5,112.7,4IN5-B2B,J.Johnson,A.Bargnani,A.Gray,D.DeRozan,J.Bayless,Derrick Stafford,Pat Fraher,-2 -05,-2,185.5,2.5  / -2  / -1,-1.5,-130,3,,
2011-2012 Regular Season,03/17/12,Charlotte,Home,20,23,38,26,,,,,107,240,36,71,4,9,31,34,7,21,28,25,21,7,19,1,107,95.0,95.0,112.7,108.5,3IN4,C.Maggette,T.Thomas,B.Biyombo,G.Henderson,D.Augustin,,Matt Myers,185.5u07,2,185.5,85 / 184.5 / 185,185.5,110,92.5,Boxscore,Odds
2011-2012 Regular Season,03/17/12,New York,Road,33,27,17,25,,,,,102,240,32,77,7,24,31,40,14,32,46,16,22,8,12,7,102,89.8,89.8,113.6,98.0,3IN4-B2B,C.Anthony,A.Stoudemire,T.Chandler,L.Fields,J.Lin,Jason Phillips,Courtney Kirkland,197.5,4,197.5,98 / 198.5 / 199,198.5,155,99,,
2011-2012 Regular Season,03/17/12,Indiana,Home,35,16,23,14,,,,,88,240,32,79,4,19,20,27,13,29,42,16,26,3,15,6,88,89.8,89.8,98.0,113.6,4IN5-B2B,D.Granger,D.West,R.Hibbert,P.George,D.Collison,,Curtis Blair,-4 -05,-4,197.5,4 -05 / -4  / -4.5,-4,-175,-4.5,Boxscore,Odds
2011-2012 Regular Season,03/17/12,Philadelphia,Road,24,20,15,21,,,,,80,240,33,79,3,13,11,15,9,30,39,16,20,8,13,1,80,87.4,87.4,91.6,101.9,3IN4-B2B,A.Iguodala,E.Brand,S.Hawes,E.Turner,J.Holiday,Kevin Fehr,Michael Smith,185o10,6,185,84.5 / 185 / 185.5,185,155,91.5,,
2011-2012 Regular Season,03/17/12,Chicago,Home,11,27,26,25,,,,,89,240,31,77,6,21,21,31,17,36,53,15,11,6,15,8,89,87.4,87.4,101.9,91.6,3IN4-B2B,L.Deng,C.Boozer,J.Noah,R.Brewer,C.Watson,,Eric Dalen,-6 -05,-6,185,4.5  / -4  / -3.5,-4,-175,-4,Boxscore,Odds
2011-2012 Regular Season,03/17/12,New Orleans,Road,26,21,23,32,,,,,102,240,41,81,8,16,12,13,11,31,42,29,14,6,12,4,102,87.0,87.0,117.2,108.0,3IN4,T.Ariza,G.Ayon,C.Kaman,M.Belinelli,J.Jack,Monty McCutchen,Derek Richardson,186o10,3,186,87.5 / 187 / 186.5,186,130,93,,
2011-2012 Regular Season,03/17/12,New Jersey,Home,29,22,31,12,,,,,94,240,36,86,10,23,12,14,14,25,39,23,13,7,14,7,94,87.0,87.0,108.0,117.2,3IN4-B2B,G.Wallace,K.Humphries,She.Williams,M.Brooks,D.Williams,,Kane Fitzgerald,-3 -05,-3,186,3 -05 / -3  / -2.5,-3,-150,-0.5,Boxscore,Odds
2011-2012 Regular Season,03/17/12,San Antonio,Road,19,25,24,31,,,,,99,240,39,79,11,24,10,18,5,30,35,24,24,4,11,3,99,91.0,91.0,108.8,116.5,3IN4-B2B,K.Leonard,T.Duncan,D.Blair,D.Green,T.Parker,Tom Washington,Brian Forte,195.5u10,1.5,195.5,96.5 / 197 / 198,198.5,130,98,,
2011-2012 Regular Season,03/17/12,Dallas,Home,28,18,32,28,,,,,106,240,37,79,11,24,21,25,9,39,48,21,15,5,11,2,106,91.0,91.0,116.5,108.8,1,V.Carter,D.Nowitzki,I.Mahinmi,R.Beaubois,J.Kidd,,James Williams,-1.5,-1.5,195.5,3.5  / -3  / -3.5,-3,-150,-1.5,Boxscore,Odds
2011-2012 Regular Season,03/17/12,Boston,Road,22,20,26,23,,,,,91,240,36,76,3,15,16,17,4,23,27,27,21,7,16,7,91,93.1,93.1,97.7,105.2,3IN4-B2B,P.Pierce,B.Bass,K.Garnett,R.Allen,R.Rondo,Scott Foster,Gary Zielinski,196u10,5,196,97 / 198 / 198.5,199,210,99,,
2011-2012 Regular Season,03/17/12,Denver,Home,29,26,25,18,,,,,98,240,34,74,7,20,23,31,14,32,46,26,17,10,22,4,98,93.1,93.1,105.2,97.7,1,D.Gallinari,K.Faried,T.Mozgov,A.Afflalo,T.Lawson,,JT Orr,-5,-5,196,6.5  / -7  / -6.5,-6,-250,1,Boxscore,Odds
2011-2012 Regular Season,03/17/12,Golden State,Road,25,26,14,22,5,,,,92,265,33,80,6,25,20,25,3,37,40,14,21,9,13,6,92,100.1,90.6,92.0,98.9,4IN5-B2B,D.Wright,D.Lee,A.Biedrins,K.Thompson,N.Robinson,Ken Mauer,Bennie Adams,201.5u10,7,201.5,01 / 200.5 / 199,200,270,99.5,,
2011-2012 Regular Season,03/17/12,Utah,Home,18,28,23,18,12,,,,99,265,42,101,2,13,13,16,20,45,65,20,19,8,15,7,99,100.1,90.6,98.9,92.0,3IN4,J.Howard,P.Millsap,D.Favors,C.Miles,D.Harris,,Karl Lane,-7 -05,-7,201.5,8  / -7.5  / -7,-7.5,-330,-7,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Atlanta,Road,31,28,17,27,,,,,103,240,43,85,8,18,9,12,9,32,41,22,16,5,12,7,103,90.8,90.8,113.5,95.8,1,J.Johnson,J.Smith,Z.Pachulia,K.Hinrich,J.Teague,Mike Callahan,Tommy Nunez Jr.,-1.5,-1.5,191,2  / -2.5  / -3,-2.5,-150,+3 -15,,
2011-2012 Regular Season,03/18/12,Cleveland,Home,19,26,23,19,,,,,87,240,33,84,5,20,16,20,14,29,43,21,16,4,15,4,87,90.8,90.8,95.8,113.5,3+,A.Gee,A.Jamison,T.Thompson,A.Parker,K.Irving,,Sean Wright,191u10,1.5,191,90 / 189.5 / 189,188,130,92,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Detroit,Road,18,23,24,9,9,,,,83,265,31,81,2,16,19,23,13,34,47,16,20,3,18,8,83,92.5,83.8,89.7,94.1,1,J.Maxiell,T.Prince,G.Monroe,B.Knight,R.Stuckey,Bill Kennedy,David Guthrie,190.5,8,190.5,90 / 189.5 / 188.5,190,260,93,,
2011-2012 Regular Season,03/18/12,LA Clippers,Home,24,14,19,17,13,,,,87,265,35,87,4,20,13,19,10,30,40,23,23,12,11,4,87,92.5,83.8,94.1,89.7,4IN5-B2B,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Paul,,Josh Tiven,-8 -01,-8,190.5,8 -01 / -7.5 -05 / -7.5,-7,-320,-6 -15,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Washington,Road,20,28,18,26,,,,,92,240,37,78,6,18,12,19,9,31,40,16,25,11,21,11,92,94.8,94.8,97.0,102.3,3IN4,C.Singleton,T.Booker,K.Seraphin,J.Crawford,J.Wall,Greg Willard,Zach Zarba,200.5u10,12,200.5,99.5o11 / 200 / 199.5,200.5,865,98.5,,
2011-2012 Regular Season,03/18/12,Memphis,Home,21,24,29,23,,,,,97,240,34,85,2,7,27,37,20,33,53,18,19,12,14,3,97,94.8,94.8,102.3,97.0,1,R.Gay,M.Speights,M.Gasol,T.Allen,M.Conley,,Brent Barnaky,-12 -05,-12,200.5,12 -05 / -12.5 -05 / -12.5,-13,-1200,-9,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Minnesota,Road,31,26,25,17,,,,,99,240,38,92,6,25,17,17,17,34,51,18,19,5,21,5,99,100.6,100.6,98.4,114.4,3IN4,W.Johnson,K.Love,D.Milicic,M.Webster,L.Ridnour,Marc Davis,Derrick Collins,209.5,1,209.5,2  / -1.5  / -2,-1.5,-135,PK ,,
2011-2012 Regular Season,03/18/12,Sacramento,Home,28,29,33,25,,,,,115,240,44,96,8,28,19,21,11,31,42,21,17,11,11,4,115,100.6,100.6,114.4,98.4,1,J.Salmons,J.Thompson,D.Cousins,M.Thornton,I.Thomas,,Tre Maddox,-1 +01,-1,209.5,11 / 212.5 / 212,212.5,115,106.5,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Orlando,Road,22,25,16,18,,,,,81,240,30,76,9,25,12,21,9,27,36,18,19,9,20,2,81,91.1,91.1,89.0,99.9,1,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,Dan Crawford,Violet Palmer,188.5u10,8.5,188.5,88.5o10 / 189 / 189.5,190,400,94.5,,
2011-2012 Regular Season,03/18/12,Miami,Home,31,19,17,24,,,,,91,240,34,74,2,8,21,27,8,34,42,19,20,8,13,7,91,91.1,91.1,99.9,89.0,1,L.James,C.Bosh,J.Anthony,D.Wade,M.Chalmers,,Eric Lewis,-8.5 -05,-8.5,188.5,8.5  / -8  / -8.5,-9,-500,-5,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Houston,Road,13,23,28,22,,,,,86,240,35,82,1,11,15,22,15,33,48,19,20,6,16,2,86,91.0,91.0,94.5,108.8,B2B,C.Parsons,L.Scola,S.Dalembert,C.Lee,G.Dragic,James Capers,Tony Brown,202.5,6,202.5,02.5 / 203 / 202,201.5,190,98,,
2011-2012 Regular Season,03/18/12,Phoenix,Home,26,26,28,19,,,,,99,240,40,85,7,20,12,19,10,29,39,25,18,9,11,6,99,91.0,91.0,108.8,94.5,4IN5,G.Hill,C.Frye,M.Gortat,J.Dudley,S.Nash,,SirAllen Connor,-6,-6,202.5,5  / -5.5  / -5,-5.5,-230,2,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Utah,Road,23,22,30,28,,,,,103,240,43,91,2,10,15,22,10,31,41,28,27,12,13,4,103,103.6,103.6,99.4,95.6,4IN5-B2B,J.Howard,P.Millsap,D.Favors,C.Miles,D.Harris,Eddie Rush,Matt Boland,194.5,10,194.5,94.5 / 193.5,193,600,98.5,,
2011-2012 Regular Season,03/18/12,LA Lakers,Home,20,24,25,30,,,,,99,240,33,73,2,13,31,40,7,38,45,24,20,6,24,6,99,103.6,103.6,95.6,99.4,1,M.World Peace,P.Gasol,A.Bynum,K.Bryant,S.Blake,,Kevin Scott,-10 -05,-10,194.5,10 -05 / -10  / -10.5,-11,-800,-8,Boxscore,Odds
2011-2012 Regular Season,03/18/12,Portland,Road,15,27,28,25,,,,,95,240,39,84,8,21,9,14,11,24,35,15,16,8,12,3,95,89.7,89.7,105.9,123.8,1,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,R.Felton,Ron Garretson,Mark Ayotte,199.5,10,199.5,99.5o10 / 200 / 200.5,201,425,98,,
2011-2012 Regular Season,03/18/12,Oklahoma City,Home,31,26,27,27,,,,,111,240,41,74,11,18,18,28,10,33,43,24,16,8,15,8,111,89.7,89.7,123.8,105.9,3IN4,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,,Marat Kogut,-10 -05,-10,199.5,10 -05 / -10 -08 / -10,-9.5,-550,-1,Boxscore,Odds
2011-2012 Regular Season,03/19/12,Philadelphia,Road,25,21,30,29,,,,,105,240,46,86,5,11,8,9,15,36,51,26,21,5,12,6,105,84.8,84.8,123.8,94.3,3IN4,A.Iguodala,E.Brand,S.Hawes,E.Turner,J.Holiday,Greg Willard,John Goble,-9 -05,-9,185,9  / -8.5  / -9.5,-10,-600,-6,,
2011-2012 Regular Season,03/19/12,Charlotte,Home,19,25,19,17,,,,,80,240,29,75,2,8,20,28,9,22,31,23,10,7,9,7,80,84.8,84.8,94.3,123.8,1,R.Williams,T.Thomas,B.Biyombo,G.Henderson,D.Augustin,,Ben Taylor,185u10,9,185,83.5 / 183 / 182.5,183,450,90,Boxscore,Odds
2011-2012 Regular Season,03/19/12,Boston,Road,12,19,19,29,,,,,79,240,29,74,6,16,15,17,6,34,40,21,23,9,17,6,79,90.1,90.1,87.7,84.3,3IN4,P.Pierce,B.Bass,K.Garnett,R.Allen,R.Rondo,Bill Spooner,Derek Richardson,183,2.5,183,83.5 / 183 / 182.5,182,110,89,,
2011-2012 Regular Season,03/19/12,Atlanta,Home,15,18,18,25,,,,,76,240,29,75,5,15,13,19,9,36,45,15,19,5,17,2,76,90.1,90.1,84.3,87.7,3IN4-B2B,J.Smith,Z.Pachulia,K.Hinrich,J.Teague,T.McGrady,,Kane Fitzgerald,-2.5 -05,-2.5,183,2.5  / -2  / -1.5,-2,-130,-0.5,Boxscore,Odds
2011-2012 Regular Season,03/19/12,Cleveland,Road,30,23,23,29,,,,,105,240,41,89,5,15,18,27,21,34,55,21,25,6,11,3,105,91.2,91.2,115.2,109.7,B2B,A.Gee,A.Jamison,T.Thompson,A.Parker,K.Irving,David Jones,Eric Dalen,196.5,3.5,196.5,96.5 / 197 / 197.5,198,155,99,,
2011-2012 Regular Season,03/19/12,New Jersey,Home,17,33,24,26,,,,,100,240,34,81,6,23,26,31,10,27,37,15,24,6,12,6,100,91.2,91.2,109.7,115.2,3IN4,G.Wallace,K.Humphries,She.Williams,M.Brooks,D.Williams,,Scott Bolnick,-3.5,-3.5,196.5,3.5,-4,-175,-4,Boxscore,Odds
2011-2012 Regular Season,03/19/12,Chicago,Road,22,26,12,25,,,,,85,240,35,79,7,18,8,11,11,37,48,19,17,10,16,3,85,85.2,85.2,99.8,69.3,3IN4,L.Deng,C.Boozer,J.Noah,R.Brewer,C.Watson,Jason Phillips,Zach Zarba,-1  EVEN,-1,184,84u10,184,120,89,,
2011-2012 Regular Season,03/19/12,Orlando,Home,14,19,15,11,,,,,59,240,24,68,4,20,7,18,10,28,38,9,12,9,19,5,59,85.2,85.2,69.3,99.8,3IN4-B2B,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,,Curtis Blair,184u10,1,184,1  / -1  / -2,-2.5,-140,-6,Boxscore,Odds
2011-2012 Regular Season,03/19/12,Dallas,Road,33,30,29,20,,,,,112,240,45,84,10,25,12,15,5,40,45,33,19,11,14,4,112,98.2,98.2,114.0,96.7,1,V.Carter,D.Nowitzki,I.Mahinmi,R.Beaubois,J.Kidd,Michael Smith,Bill Kennedy,201.5,4,201.5,04 / 203.5 / 204.5,205,160,102,,
2011-2012 Regular Season,03/19/12,Denver,Home,29,27,22,17,,,,,95,240,36,83,6,21,17,20,5,30,35,26,15,6,13,1,95,98.2,98.2,96.7,114.0,1,D.Gallinari,K.Faried,T.Mozgov,A.Afflalo,T.Lawson,,Karl Lane,-4 -05,-4,201.5,4  / -4.5  / -4,-4.5,-180,-4.5,Boxscore,Odds
2011-2012 Regular Season,03/19/12,Minnesota,Road,21,28,22,26,,,,,97,240,35,74,9,21,18,23,9,39,48,24,14,5,17,5,97,89.6,89.6,108.3,103.8,4IN5-B2B,W.Johnson,K.Love,N.Pekovic,M.Webster,L.Ridnour,Scott Foster,Gary Zielinski,205.5,1,205.5,06 / 204.5 / 204,203.5,110,99,,
2011-2012 Regular Season,03/19/12,Golden State,Home,14,21,32,26,,,,,93,240,34,80,10,26,15,20,6,27,33,22,20,9,8,5,93,89.6,89.6,103.8,108.3,3IN4,D.Wright,D.Lee,A.Biedrins,K.Thompson,N.Robinson,,JT Orr,-1 -05,-1,205.5,2  / -1.5  / -1,-1.5,-130,-4 -20,Boxscore,Odds
2011-2012 Regular Season,03/20/12,LA Clippers,Road,31,15,20,23,,,,,89,240,37,85,6,22,9,20,15,22,37,14,21,6,9,7,89,83.3,83.3,106.9,122.5,3IN4,C.Butler,B.Griffin,D.Jordan,N.Young,C.Paul,Dick Bavetta,Ron Garretson,187,3,187,189.5 / 189 / 189.5,189,145,93,,
2011-2012 Regular Season,03/20/12,Indiana,Home,31,23,24,24,,,,,102,240,35,73,8,14,24,26,12,29,41,19,23,2,13,7,102,83.3,83.3,122.5,106.9,2,D.Granger,D.West,R.Hibbert,P.George,D.Collison,,Brian Forte,-3,-3,187,-3  / -3.5 -02,-3.5,-165,1,Boxscore,Odds
2011-2012 Regular Season,03/20/12,Phoenix,Road,22,31,22,20,,,,,95,240,36,80,6,15,17,24,14,27,41,21,25,6,20,8,95,91.0,91.0,104.4,108.8,1,G.Hill,C.Frye,M.Gortat,J.Dudley,S.Nash,Ken Mauer,Pat Fraher,198,10.5,198,198.5 / 199 / 199.5,200,570,99,,
2011-2012 Regular Season,03/20/12,Miami,Home,28,21,23,27,,,,,99,240,36,76,1,9,26,35,13,28,41,24,19,13,12,8,99,91.0,91.0,108.8,104.4,1,L.James,C.Bosh,D.Pittman,D.Wade,M.Chalmers,,Kevin Cutler,-10.5,-10.5,198,-11  / -10.5  / -10 ,-10.5,-770,-9 -15,Boxscore,Odds
2011-2012 Regular Season,03/20/12,Toronto,Road,24,20,24,19,,,,,87,240,33,69,2,13,19,22,4,26,30,15,25,4,17,3,87,89.7,89.7,97.0,118.2,2,A.Bargnani,J.Johnson,A.Gray,J.Calderon,D.DeRozan,Leon Wood,Ed Malloy,197.5,8.5,197.5,198 / 199 / 199.5,199,380,99.5,,
2011-2012 Regular Season,03/20/12,New York,Home,27,26,26,27,,,,,106,240,39,81,5,16,23,33,16,30,46,23,21,12,12,5,106,89.7,89.7,118.2,97.0,2,C.Anthony,A.Stoudemire,T.Chandler,L.Fields,J.Lin,,Steven Anderson,-8.5,-8.5,197.5,-8.5  / -9 -05 / -9 -07,-9,-480,-2.5,Boxscore,Odds
2011-2012 Regular Season,03/20/12,LA Lakers,Road,40,16,23,25,,,,,104,240,42,83,6,16,14,16,9,22,31,18,17,7,15,5,104,91.4,91.4,113.8,117.1,1,M.World Peace,P.Gasol,A.Bynum,K.Bryant,S.Blake,Monty McCutchen,Mark Ayotte,-3,-3,192,-3 -02 / -3  / -2.5 ,-3,-155,-0.5,,
2011-2012 Regular Season,03/20/12,Houston,Home,25,26,22,34,,,,,107,240,39,80,9,20,20,27,16,24,40,24,18,9,18,5,107,91.4,91.4,117.1,113.8,3IN4,C.Parsons,L.Scola,S.Dalembert,C.Lee,G.Dragic,,Marat Kogut,192,3,192,192 / 191 / 192,191.5,135,95,Boxscore,Odds
2011-2012 Regular Season,03/20/12,Oklahoma City,Road,25,19,26,20,,,,,90,240,30,71,8,19,22,30,15,26,41,15,24,6,20,6,90,89.2,89.2,101.0,108.8,1,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,Rodney Mott,Scott Wall,-3,-3,204,-3  / -3.5  / -3 ,-3.5,-145,-4.5 -15,,
2011-2012 Regular Season,03/20/12,Utah,Home,24,28,24,21,,,,,97,240,38,80,5,10,16,22,12,31,43,19,21,8,15,7,97,89.2,89.2,108.8,101.0,3IN4,C.Miles,P.Millsap,A.Jefferson,G.Hayward,D.Harris,,Derrick Collins,204,3,204,204u09 / 204 / 204.5,205,125,101,Boxscore,Odds
2011-2012 Regular Season,03/20/12,Milwaukee,Road,25,29,28,34,,,,,116,240,48,83,11,21,9,13,6,29,35,35,19,10,13,6,116,92.9,92.9,124.8,93.6,3+,C.Delfino,E.Ilyasova,D.Gooden,M.Ellis,B.Jennings,Marc Davis,Matt Boland,203,5,203,206.5 / 206 / 206.5,207,140,101.5,,
2011-2012 Regular Season,03/20/12,Portland,Home,23,20,21,23,,,,,87,240,29,82,7,24,22,26,17,27,44,14,17,7,20,2,87,92.9,92.9,93.6,124.8,1,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,R.Felton,,SirAllen Connor,-5,-5,203,-4.5 -05 / -4 -08 / -4 ,-3.5,-160,-5,Boxscore,Odds
2011-2012 Regular Season,03/20/12,Memphis,Road,28,28,30,24,,,,,110,240,43,90,4,16,20,25,11,26,37,24,25,6,14,2,110,100.9,100.9,109.0,117.9,1,R.Gay,Z.Randolph,M.Gasol,T.Allen,M.Conley,Eddie Rush,David Guthrie,-3.5,-3.5,202,-3.5 -05 / -3.5 ,-3,-150,-5,,
2011-2012 Regular Season,03/20/12,Sacramento,Home,37,29,27,26,,,,,119,240,47,88,4,17,21,32,13,34,47,28,21,11,14,6,119,100.9,100.9,117.9,109.0,1,J.Salmons,J.Thompson,D.Cousins,M.Thornton,I.Thomas,,Kevin Scott,202,3.5,202,203 / 204 / 204.5,205,130,102.5,Boxscore,Odds
2011-2012 Regular Season,03/21/12,Phoenix,Road,21,23,18,31,,,,,93,240,38,79,4,12,13,19,11,29,40,16,19,10,17,3,93,92.3,92.3,100.8,111.6,3IN4-B2B,G.Hill,C.Frye,M.Gortat,J.Dudley,S.Nash,David Jones,Greg Willard,192.5u10,8,192.5,92.5 / 192 / 192.5,193.5,305,93.5,,
2011-2012 Regular Season,03/21/12,Orlando,Home,27,30,24,22,,,,,103,240,39,83,11,23,14,21,14,29,43,23,13,6,17,4,103,92.3,92.3,111.6,100.8,3IN4,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,,Ben Taylor,-8 -05,-8,192.5,8.5  / -8  / -8.5,-8,-375,-1,Boxscore,Odds
2011-2012 Regular Season,03/21/12,New York,Road,19,24,16,23,,,,,82,240,29,79,2,13,22,28,14,33,47,12,24,6,13,4,82,84.8,84.8,96.7,93.2,B2B,C.Anthony,A.Stoudemire,T.Chandler,L.Fields,J.Lin,James Capers,Leroy Richardson,193u10,5,193,92 / 190.5 / 191,191.5,150,94,,
2011-2012 Regular Season,03/21/12,Philadelphia,Home,11,24,23,21,,,,,79,240,29,75,8,17,13,18,10,29,39,20,22,7,13,10,79,84.8,84.8,93.2,96.7,1,A.Iguodala,E.Brand,S.Hawes,E.Turner,J.Holiday,,Eli Roe,-5 -05,-5,193,5 -05 / -5  / -4.5,-4,-170,-4.5,Boxscore,Odds
2011-2012 Regular Season,03/21/12,Chicago,Road,27,16,19,32,,,,,94,240,36,82,7,16,15,23,12,37,49,20,11,5,14,5,94,90.4,90.4,104.0,90.8,1,L.Deng,C.Boozer,J.Noah,R.Brewer,C.Watson,Bill Spooner,John Goble,-6.5 -05,-6.5,186,7  / -7.5  / -7,-7.5,-350,-7,,
2011-2012 Regular Season,03/21/12,Toronto,Home,23,28,18,13,,,,,82,240,35,85,1,8,11,11,9,32,41,23,18,10,10,3,82,90.4,90.4,90.8,104.0,B2B,J.Johnson,A.Bargnani,A.Johnson,D.DeRozan,J.Calderon,,James Williams,186,6.5,186,84.5 / 184 / 183.5,184,290,90.5,Boxscore,Odds
2011-2012 Regular Season,03/21/12,Cleveland,Road,36,17,20,18,11,,,,102,265,36,78,6,19,24,33,11,43,54,23,21,5,19,3,102,97.3,88.1,104.8,105.9,3IN4,A.Gee,A.Jamison,T.Thompson,A.Parker,K.Irving,Ron Garretson,Tony Brown,190,7.5,190,90 / 189 / 189.5,188,270,92.5,,
2011-2012 Regular Season,03/21/12,Atlanta,Home,21,33,18,19,12,,,,103,265,37,93,8,20,21,24,11,27,38,23,25,12,7,6,103,97.3,88.1,105.9,104.8,3IN4,J.Johnson,J.Smith,Z.Pachulia,K.Hinrich,J.Teague,,Kevin Cutler,-7.5 -05,-7.5,190,7.5 -05 / -8,-7.5,-330,-4.5,Boxscore,Odds
2011-2012 Regular Season,03/21/12,Washington,Road,33,23,28,24,,,,,108,240,40,83,6,17,22,29,14,32,46,17,25,10,13,5,108,92.3,92.3,117.1,96.5,2,C.Singleton,T.Booker,N.Hilario,J.Crawford,J.Wall,Mike Callahan,Leon Wood,203.5o13,5,203.5,04 / 203 / 202.5,203,170,101.5,,
2011-2012 Regular Season,03/21/12,New Jersey,Home,25,28,19,17,,,,,89,240,31,84,6,20,21,27,16,29,45,15,19,9,16,2,89,92.3,92.3,96.5,117.1,1,G.Wallace,K.Humphries,She.Williams,M.Brooks,D.Williams,,Josh Tiven,-5 -05,-5,203.5,5 -05 / -5,-4.5,-200,-4 -15,Boxscore,Odds
2011-2012 Regular Season,03/21/12,Golden State,Road,24,20,31,26,,,,,101,240,39,89,14,29,9,10,8,25,33,27,16,8,9,10,101,90.4,90.4,111.7,101.7,1,D.Wright,D.Lee,J.Tyler,K.Thompson,N.Robinson,Dan Crawford,Mark Lindsay,188,2,188,86 / 187 / 186.5,187,110,92,,
2011-2012 Regular Season,03/21/12,New Orleans,Home,26,19,27,20,,,,,92,240,39,79,3,9,11,14,10,37,47,31,9,5,16,9,92,90.4,90.4,101.7,111.7,3+,T.Ariza,G.Ayon,C.Kaman,M.Belinelli,J.Jack,,Haywoode Workman,-2 -05,-2,188,2 EVEN / -2  / -1.5,-2,-130,-1,Boxscore,Odds
2011-2012 Regular Season,03/21/12,LA Clippers,Road,30,20,21,20,,,,,91,240,29,79,12,26,21,27,10,21,31,19,20,11,13,2,91,89.7,89.7,101.5,127.2,4IN5-B2B,N.Young,B.Griffin,D.Jordan,R.Foye,C.Paul,Tony Brothers,Michael Smith,198,8,198,97 / 196 / 195.5,196,375,96,,
2011-2012 Regular Season,03/21/12,Oklahoma City,Home,33,33,22,26,,,,,114,240,42,78,9,22,21,22,14,35,49,20,18,6,17,9,114,89.7,89.7,127.2,101.5,3IN4-B2B,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,,Karl Lane,-8 -05,-8,198,7.5  / -8  / -8.5,-9,-475,-1,Boxscore,Odds
2011-2012 Regular Season,03/21/12,Minnesota,Road,16,31,24,29,,,,,100,240,39,88,7,22,15,20,9,32,41,20,19,8,14,4,100,100.3,100.3,99.7,115.6,3IN4,W.Johnson,D.Williams,K.Love,M.Webster,L.Ridnour,Monty McCutchen,Derek Richardson,207u13,9.5,207,08 / 207.5 / 208.5,208,425,102.5,,
