DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2010-2011 Regular Season,01/31/11,Memphis,Home,21,33,32,14,,,,,100,240,40,75,4,10,16,23,8,24,32,25,19,6,16,3,100,89.8,89.8,111.4,108.0,3IN4,R.Gay,Z.Randolph,M.Gasol,S.Young,M.Conley,,Brian Forte,198.5,1.5,198.5,97.5 / 196.5 / 196,196.5,110,96.5,Boxscore,Odds
2010-2011 Regular Season,01/31/11,Washington,Road,25,24,19,24,,,,,92,240,34,86,5,14,19,31,14,31,45,18,30,7,7,6,92,89.1,89.1,103.2,114.5,3IN4,R.Lewis,T.Booker,A.Blatche,N.Young,J.Wall,Derrick Stafford,Courtney Kirkland,198,10,198,96.5 / 196 / 195.5,196,450,96,,
2010-2011 Regular Season,01/31/11,Dallas,Home,21,29,24,28,,,,,102,240,34,71,9,22,25,37,13,37,50,27,21,2,14,4,102,89.1,89.1,114.5,103.2,1,B.Cardinal,D.Nowitzki,T.Chandler,D.Stevenson,J.Kidd,,Kane Fitzgerald,-10 -05,-10,198,10  / -9.5  / -10,-9.5,-600,-6,Boxscore,Odds
2010-2011 Regular Season,01/31/11,Charlotte,Road,18,23,21,16,,,,,78,240,26,73,6,20,20,27,9,27,36,12,22,7,13,3,78,88.5,88.5,88.2,93.8,3IN4,G.Wallace,B.Diaw,K.Brown,S.Jackson,D.Augustin,Steve Javie,Mark Ayotte,190,3,190,,190,135,96,,
2010-2011 Regular Season,01/31/11,Utah,Home,24,19,19,21,,,,,83,240,34,76,3,8,12,14,9,40,49,21,22,4,19,10,83,88.5,88.5,93.8,88.2,3IN4-B2B,A.Kirilenko,P.Millsap,A.Jefferson,R.Bell,E.Watson,,Nick Buchert,-3 -03,-3,190,40971,-3,-155,-1.5,Boxscore,Odds
2010-2011 Regular Season,01/31/11,Milwaukee,Road,16,31,26,25,,,,,98,240,37,75,5,18,19,24,10,23,33,25,29,9,17,1,98,88.2,88.2,111.1,119.0,3IN4,C.Maggette,E.Ilyasova,A.Bogut,C.Delfino,K.Dooling,Greg Willard,Zach Zarba,188.5,3.5,188.5,88.5 / 189 / 189.5,190.5,140,94.5,,
2010-2011 Regular Season,01/31/11,LA Clippers,Home,26,23,28,28,,,,,105,240,39,75,2,13,25,27,12,22,34,24,21,8,15,7,105,88.2,88.2,119.0,111.1,1,R.Gomes,B.Griffin,D.Jordan,R.Foye,B.Davis,,Kevin Cutler,-3.5 -05,-3.5,188.5,4  / -4.5  / -4,-3.5,-160,-1 -15,Boxscore,Odds
2010-2011 Regular Season,02/01/11,Washington,Road,26,18,21,24,,,,,89,240,33,72,4,14,19,27,8,26,34,13,23,10,17,3,89,90.6,90.6,98.2,107.0,4IN5-B2B,T.Booker,R.Lewis,A.Blatche,N.Young,J.Wall,Bill Spooner,Scott Wall,188.5,10,188.5,89 / 189.5 / 190,190.5,400,93,,
2010-2011 Regular Season,02/01/11,New Orleans,Home,29,26,25,17,,,,,97,240,35,72,4,12,23,30,10,31,41,19,21,13,17,2,97,90.6,90.6,107.0,98.2,3IN4,T.Ariza,D.West,J.Smith,M.Belinelli,C.Paul,,Jason Phillips,-10 -05,-10,188.5,9.5  / -9  / -9.5,-9,-500,-2,Boxscore,Odds
2010-2011 Regular Season,02/01/11,San Antonio,Road,22,30,19,15,,,,,86,240,35,82,8,18,8,15,16,21,37,14,20,7,11,3,86,83.8,83.8,102.6,118.1,2,R.Jefferson,T.Duncan,D.Blair,M.Ginobili,T.Parker,Mike Callahan,Derek Richardson,-5 -05,-5,191.5,5 -05 / -5.5  / -5,-5.5,-220,-2,,
2010-2011 Regular Season,02/01/11,Portland,Home,24,23,24,28,,,,,99,240,38,75,2,13,21,24,6,31,37,17,17,5,10,1,99,83.8,83.8,118.1,102.6,3+,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,A.Miller,,Olandis Poole,191.5,5,191.5,89 / 188.5 / 188,187.5,180,93,Boxscore,Odds
2010-2011 Regular Season,02/01/11,Boston,Road,27,18,29,21,,,,,95,240,38,85,4,11,15,17,11,32,43,23,22,14,17,3,95,96.0,96.0,98.9,93.7,1,P.Pierce,K.Garnett,S.O`Neal,R.Allen,R.Rondo,Bennett Salvatore,Gary Zielinski,-6.5 -05,-6.5,192.5,6  / -6.5  / -6,-6.5,-280,-6.5,,
2010-2011 Regular Season,02/01/11,Sacramento,Home,20,34,17,19,,,,,90,240,31,71,6,11,22,27,7,29,36,18,18,10,23,12,90,96.0,96.0,93.7,98.9,2,O.Casspi,D.Cousins,S.Dalembert,T.Evans,B.Udrih,,Eli Roe,192.5,6.5,192.5,92.5 / 192 / 191.5,191,240,93.5,Boxscore,Odds
2010-2011 Regular Season,02/01/11,Houston,Road,23,25,26,24,8,,,,106,265,43,100,10,38,10,11,16,28,44,28,19,7,14,5,106,99.3,90.0,106.7,114.8,2,S.Battier,L.Scola,C.Hayes,K.Martin,K.Lowry,Matt Boland,Ed Malloy,207,8.5,207,10 / 209.5 / 210,211,380,105,,
2010-2011 Regular Season,02/01/11,LA Lakers,Home,31,23,20,24,16,,,,114,265,44,91,6,20,20,24,16,38,54,22,16,9,16,5,114,99.3,90.0,114.8,106.7,1,R.Artest,L.Odom,P.Gasol,K.Bryant,D.Fisher,,Haywoode Workman,-8.5,-8.5,207,8.5  / -9,-8.5,-480,-3.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Toronto,Road,24,21,24,18,,,,,87,240,34,78,1,5,18,21,10,25,35,22,14,4,9,3,87,85.6,85.6,101.6,116.8,1,S.Weems,A.Johnson,A.Bargnani,D.DeRozan,J.Calderon,Marc Davis,Sean Wright,200,11,200,00 / 201.5,202,475,100.5,,
2010-2011 Regular Season,02/02/11,Atlanta,Home,28,26,21,25,,,,,100,240,42,76,10,24,6,9,6,34,40,30,19,4,14,5,100,85.6,85.6,116.8,101.6,3+,M.Evans,J.Smith,A.Horford,J.Johnson,M.Bibby,,Josh Tiven,-11,-11,200,11  / -10.5,-10,-650,-2.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Indiana,Road,35,24,30,28,,,,,117,240,41,87,9,19,26,32,16,33,49,26,27,8,18,5,117,99.0,99.0,118.2,113.2,1,D.Granger,J.McRoberts,R.Hibbert,D.Collison,M.Dunleavy,Dick Bavetta,Tony Brown,-6.5,-6.5,204,6  / -5.5  / -6,-6.5,-280,-2,,
2010-2011 Regular Season,02/02/11,Cleveland,Home,25,29,33,25,,,,,112,240,34,75,9,18,35,44,6,26,32,23,23,8,13,7,112,99.0,99.0,113.2,118.2,3IN4,C.Eyenga,A.Jamison,J.Hickson,M.Harris,R.Sessions,,Curtis Blair,204,6.5,204,02.5 / 203 / 203.5,204.5,240,99.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Philadelphia,Road,28,25,25,28,,,,,106,240,41,92,6,18,18,18,13,34,47,23,16,6,9,4,106,90.2,90.2,117.5,102.0,2,A.Iguodala,E.Brand,S.Hawes,J.Meeks,J.Holiday,Tom Washington,John Goble,-1,-1,192,2  / -1.5  / -2,-2.5,-145,1.5,,
2010-2011 Regular Season,02/02/11,New Jersey,Home,26,18,22,26,,,,,92,240,37,80,3,10,15,20,10,28,38,16,15,4,12,6,92,90.2,90.2,102.0,117.5,1,T.Outlaw,D.Favors,B.Lopez,S.Graham,D.Harris,,Brent Barnaky,192,1,192,90 / 188.5 / 188,187.5,125,91.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Charlotte,Road,25,19,24,29,,,,,97,240,37,73,3,10,20,25,8,38,46,26,19,4,14,1,97,88.4,88.4,109.8,98.4,1,G.Wallace,B.Diaw,K.Brown,S.Jackson,D.Augustin,Scott Foster,Eric Lewis,186,3,186,86 / 186.5,187,110,92.5,,
2010-2011 Regular Season,02/02/11,Detroit,Home,21,20,24,22,,,,,87,240,34,78,7,19,12,17,6,24,30,23,21,7,11,8,87,88.4,88.4,98.4,109.8,2,T.Prince,C.Wilcox,G.Monroe,B.Gordon,T.McGrady,,Mark Lindsay,-3,-3,186,3  / -2.5,-2,-130,-1.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Dallas,Road,27,29,30,27,,,,,113,240,42,84,11,25,18,21,10,44,54,24,18,3,16,4,113,97.7,97.7,115.7,99.3,1,B.Cardinal,D.Nowitzki,T.Chandler,J.Kidd,D.Stevenson,Tony Brothers,Dan Crawford,207,2,207,09.5 / 210 / 209.5,208.5,110,101.5,,
2010-2011 Regular Season,02/02/11,New York,Home,34,18,21,24,,,,,97,240,37,88,6,23,17,20,5,29,34,20,14,12,8,6,97,97.7,97.7,99.3,115.7,2,D.Gallinari,A.Stoudemire,R.Turiaf,R.Felton,L.Fields,,James Williams,-2,-2,207,2  / -1.5,-2,-130,-2,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Memphis,Road,26,23,30,23,,,,,102,240,43,88,6,13,10,11,10,37,47,27,15,12,17,7,102,95.9,95.9,106.4,87.6,1,R.Gay,Z.Randolph,M.Gasol,S.Young,M.Conley,Monty McCutchen,David Guthrie,-2,-2,209.5,2  / -2.5  / -2,-2.5,-140,1,,
2010-2011 Regular Season,02/02/11,Minnesota,Home,20,21,16,27,,,,,84,240,37,85,5,19,5,10,10,28,38,22,14,7,17,7,84,95.9,95.9,87.6,106.4,3+,M.Beasley,K.Love,D.Milicic,C.Brewer,J.Flynn,,Eric Dalen,209.5,2,209.5,10.5 / 211 / 210.5,209.5,120,102.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,New Orleans,Road,25,30,17,21,,,,,93,240,37,83,3,12,16,21,9,23,32,18,22,8,7,3,93,86.9,86.9,107.1,119.7,4IN5-B2B,T.Ariza,D.West,J.Smith,M.Belinelli,C.Paul,James Capers,Pat Fraher,193.5,6.5,193.5,96 / 196.5 / 197.5,198,270,96,,
2010-2011 Regular Season,02/02/11,Oklahoma City,Home,29,20,32,23,,,,,104,240,36,68,10,24,22,30,8,36,44,22,21,3,14,10,104,86.9,86.9,119.7,107.1,2,K.Durant,J.Green,N.Krstic,J.Harden,R.Westbrook,,Kane Fitzgerald,-6.5,-6.5,193.5,6.5  / -7  / -7.5,-7,-330,-6.5,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Portland,Road,23,23,24,20,,,,,90,240,32,75,9,17,17,24,7,26,33,26,19,7,16,8,90,91.9,91.9,97.9,118.6,B2B,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,A.Miller,Rodney Mott,Ed Malloy,203.5,7,203.5,3.5,204,320,101,,
2010-2011 Regular Season,02/02/11,Denver,Home,22,23,32,32,,,,,109,240,40,77,8,20,21,26,10,38,48,19,18,8,14,1,109,91.9,91.9,118.6,97.9,3IN4,C.Anthony,K.Martin,N.Hilario,A.Afflalo,C.Billups,,Haywoode Workman,-7,-7,203.5,7  / -7.5  / -8,-8.5,-400,-7 -05,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Milwaukee,Road,17,14,22,24,,,,,77,240,28,90,5,23,16,20,14,25,39,13,16,12,8,3,77,87.6,87.6,87.9,105.0,1,C.Maggette,L.Mbah a Moute,E.Ilyasova,C.Delfino,B.Jennings,Ron Garretson,Violet Palmer,198,5,198,98 / 198.5 / 199,200,200,97.5,,
2010-2011 Regular Season,02/02/11,Phoenix,Home,25,27,19,21,,,,,92,240,36,72,3,13,17,23,10,44,54,20,20,4,15,11,92,87.6,87.6,105.0,87.9,2,G.Hill,C.Frye,R.Lopez,V.Carter,S.Nash,,Gary Zielinski,-5 -05,-5,198,4.5  / -5  / -5.5,-6,-240,3,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Houston,Road,30,24,25,18,,,,,97,240,34,76,11,22,18,25,12,27,39,20,22,6,12,4,97,85.5,85.5,113.5,112.3,B2B,S.Battier,L.Scola,C.Hayes,K.Martin,K.Lowry,Greg Willard,Zach Zarba,205,3,205,05 / 204 / 203.5,203,115,101,,
2010-2011 Regular Season,02/02/11,Utah,Home,26,29,27,14,,,,,96,240,39,86,1,11,17,23,17,27,44,18,23,8,11,8,96,85.5,85.5,112.3,113.5,3IN4,G.Hayward,P.Millsap,A.Jefferson,R.Bell,E.Watson,,Kevin Cutler,-3,-3,205,2.5  / -2  / -2.5,-2,-135,-1 -15,Boxscore,Odds
2010-2011 Regular Season,02/02/11,Chicago,Road,28,27,27,24,,,,,106,240,40,78,12,26,14,20,11,30,41,27,23,6,11,5,106,84.0,84.0,126.2,104.8,3+,L.Deng,C.Boozer,K.Thomas,K.Bogans,D.Rose,Joe Crawford,Leon Wood,-2,-2,192.5,2  / -2.5  / -3,-2.5,-140,0.5,,
2010-2011 Regular Season,02/02/11,LA Clippers,Home,23,26,22,17,,,,,88,240,36,77,5,15,11,21,10,20,30,20,16,2,11,5,88,84.0,84.0,104.8,126.2,1,R.Gomes,B.Griffin,D.Jordan,R.Foye,B.Davis,,Tommy Nunez Jr.,192.5,2,192.5,93 / 194 / 193.5,192.5,120,93,Boxscore,Odds
2010-2011 Regular Season,02/03/11,Miami,Road,30,25,24,25,,,,,104,240,36,72,7,16,25,36,9,35,44,19,27,6,11,6,104,89.0,89.0,116.8,112.3,2,L.James,C.Bosh,Z.Ilgauskas,D.Wade,M.Chalmers,Bill Spooner,Scott Wall,197,2,197,95.5 / 196 / 197,197.5,-101,98.5,,
2010-2011 Regular Season,02/03/11,Orlando,Home,26,19,18,37,,,,,100,240,36,85,12,33,16,31,17,27,44,20,26,4,10,0,100,89.0,89.0,112.3,116.8,2,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,,Derrick Collins,-2 -05,-2,197,1  / PK  / +1,PK,-109,-3.5,Boxscore,Odds
2010-2011 Regular Season,02/03/11,Milwaukee,Road,22,25,26,21,,,,,94,240,39,91,6,23,10,12,20,29,49,31,15,12,17,1,94,90.0,90.0,104.4,111.1,3IN4-B2B,C.Maggette,L.Mbah a Moute,E.Ilyasova,C.Delfino,B.Jennings,Bennett Salvatore,Bennie Adams,199o10,6.5,199,00.5 / 201.5 / 201,201.5,250,101,,
2010-2011 Regular Season,02/03/11,Golden State,Home,18,28,26,28,,,,,100,240,39,77,12,24,10,13,8,28,36,23,13,7,17,6,100,90.0,90.0,111.1,104.4,3+,D.Wright,D.Lee,A.Biedrins,M.Ellis,S.Curry,,Nick Buchert,-6.5 -13,-6.5,199,7  / -6.5  / -7,-7.5,-300,-5.5 -15,Boxscore,Odds
2010-2011 Regular Season,02/03/11,San Antonio,Road,22,20,24,23,,,,,89,240,35,85,6,16,13,17,10,28,38,20,20,5,10,5,89,86.5,86.5,102.8,101.7,1,R.Jefferson,T.Duncan,D.Blair,M.Ginobili,T.Parker,Ken Mauer,Courtney Kirkland,194.5o10,2,194.5,94.5 / 195 / 195.5,196,130,96.5,,
2010-2011 Regular Season,02/03/11,LA Lakers,Home,18,24,21,25,,,,,88,240,34,80,2,14,18,22,12,32,44,24,16,6,10,5,88,86.5,86.5,101.7,102.8,1,R.Artest,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Eli Roe,-2 -11,-2,194.5,3.5  / -3  / -3.5,-3,-150,-2.5 -15,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Miami,Road,29,30,24,26,,,,,109,240,43,78,9,19,14,19,9,27,36,24,25,12,12,3,109,86.9,86.9,125.4,111.6,B2B,L.James,C.Bosh,Z.Ilgauskas,D.Wade,M.Chalmers,Derrick Stafford,Matt Boland,-5.5 -05,-5.5,188,5.5 -05 / -5 -05 / -4 -05,-5 -05,-210,-2,,
2010-2011 Regular Season,02/04/11,Charlotte,Home,26,29,22,20,,,,,97,240,35,74,9,20,18,23,11,22,33,22,22,4,16,5,97,86.9,86.9,111.6,125.4,1,G.Wallace,B.Diaw,K.Brown,S.Jackson,D.Augustin,,Brent Barnaky,188,5.5,188,90.5 / 190 / 189.5,190,175,95.5,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Portland,Road,25,29,18,15,,,,,87,240,32,88,5,20,18,22,8,31,39,17,29,8,12,8,87,97.2,97.2,89.5,102.8,3IN4,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,A.Miller,Jason Phillips,Derrick Collins,196,2.5,196,91 / 191.5 / 192,192.5,155,95,,
2010-2011 Regular Season,02/04/11,Indiana,Home,32,28,26,14,,,,,100,240,31,77,5,14,33,43,14,44,58,12,20,4,16,5,100,97.2,97.2,102.8,89.5,1,D.Granger,J.McRoberts,R.Hibbert,M.Dunleavy,D.Collison,,Josh Tiven,-2.5 -05,-2.5,196,2.5 -05 / -3 -05 / -3.5 -05,-4 -05,-175,PK -15,Boxscore,Odds
2010-2011 Regular Season,02/04/11,New York,Road,21,31,30,16,,,,,98,240,35,87,8,27,20,26,14,34,48,17,16,4,14,5,98,95.2,95.2,103.0,105.1,1,D.Gallinari,S.Williams,A.Stoudemire,L.Fields,R.Felton,Dick Bavetta,Kevin Fehr,209u10,3.5,209,09 / 210 / 209.5,209,165,103,,
2010-2011 Regular Season,02/04/11,Philadelphia,Home,35,16,22,27,,,,,100,240,39,83,5,13,17,18,7,34,41,25,19,6,13,9,100,95.2,95.2,105.1,103.0,1,A.Iguodala,E.Brand,S.Hawes,J.Meeks,J.Holiday,,Eric Dalen,-3.5 -05,-3.5,209,4 -05 / -4.5 -05 / -4 -05,-4.5 -05,-190,-3.5,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Minnesota,Road,31,24,25,20,,,,,100,240,35,85,12,30,18,22,13,26,39,18,17,8,16,4,100,94.9,94.9,105.4,117.0,1,M.Beasley,K.Love,D.Milicic,C.Brewer,J.Flynn,Scott Foster,Brian Forte,214,3.5,214,16.5 / 217 / 217.5,218,145,108,,
2010-2011 Regular Season,02/04/11,Toronto,Home,33,26,27,25,,,,,111,240,46,84,3,11,16,18,9,31,40,35,22,11,15,6,111,94.9,94.9,117.0,105.4,1,S.Weems,A.Johnson,A.Bargnani,D.DeRozan,J.Calderon,,John Goble,-3.5 -05,-3.5,214,3.5 -05 / -3.5,-3.5 -05,-165,-0.5,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Orlando,Road,29,22,23,36,,,,,110,240,42,92,12,31,14,23,17,37,54,24,15,10,12,2,110,95.6,95.6,115.1,96.2,B2B,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,Marc Davis,Tony Brown,-5.5 -05,-5.5,199,5.5 -05 / -5.5  / -5.5 -05,-6 -05,-260,-3.5 -15,,
2010-2011 Regular Season,02/04/11,Washington,Home,21,28,15,28,,,,,92,240,38,84,3,10,13,15,7,33,40,22,20,6,14,8,92,95.6,95.6,96.2,115.1,2,R.Lewis,A.Blatche,J.McGee,N.Young,J.Wall,,Sean Wright,199,5.5,199,00.5 / 201 / 202,202.5,220,100,Boxscore,Odds
2010-2011 Regular Season,02/04/11,LA Clippers,Road,19,31,17,33,,,,,100,240,38,75,6,18,18,28,11,33,44,22,15,6,15,5,100,91.4,91.4,109.5,110.6,1,R.Gomes,B.Griffin,D.Jordan,R.Foye,B.Davis,James Capers,Olandis Poole,196,7.5,196,95 / 195.5 / 195,194.5,305,94.5,,
2010-2011 Regular Season,02/04/11,Atlanta,Home,22,25,32,22,,,,,101,240,41,94,7,27,12,13,16,28,44,25,19,8,12,3,101,91.4,91.4,110.6,109.5,1,J.Smith,A.Horford,J.Collins,J.Johnson,M.Bibby,,Kane Fitzgerald,-7.5 -05,-7.5,196,7.5 -05 / -7.5,-7.5 -05,-370,-7,Boxscore,Odds
2010-2011 Regular Season,02/04/11,New Jersey,Road,22,22,19,19,,,,,82,240,34,77,4,16,10,14,11,23,34,21,18,4,12,5,82,80.9,80.9,101.4,113.8,1,T.Outlaw,D.Favors,B.Lopez,A.Morrow,D.Harris,Dan Crawford,Rodney Mott,187,5,187,88.5 / 188 / 187,186.5,190,92,,
2010-2011 Regular Season,02/04/11,Detroit,Home,28,20,24,20,,,,,92,240,40,83,3,10,9,18,14,26,40,18,15,6,8,7,92,80.9,80.9,113.8,101.4,1,T.Prince,G.Monroe,B.Wallace,B.Gordon,T.McGrady,,James Williams,-5 -08,-5,187,5.5  / -5.5 -05 / -5 -05,-5.5 -05,-230,-2,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Dallas,Road,34,20,23,24,,,,,101,240,39,79,8,17,15,17,10,23,33,22,16,5,15,3,101,88.0,88.0,114.8,110.2,1,D.Stevenson,D.Nowitzki,T.Chandler,J.Barea,J.Kidd,Bob Delaney,Eric Lewis,190,6.5,190,90.5 / 190 / 189.5,188.5,245,93.5,,
2010-2011 Regular Season,02/04/11,Boston,Home,27,24,26,20,,,,,97,240,40,79,6,17,11,16,10,24,34,21,18,7,15,6,97,88.0,88.0,110.2,114.8,2,P.Pierce,K.Garnett,K.Perkins,R.Allen,R.Rondo,,Curtis Blair,-6.5 -05,-6.5,190,6 -05 / -6.5 -05 / -7 -05,-6.5 -05,-290,-6.5,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Cleveland,Road,32,27,25,21,,,,,105,240,38,80,6,18,23,26,10,23,33,22,19,10,18,8,105,95.3,95.3,110.2,117.5,1,C.Eyenga,A.Jamison,J.Hickson,M.Harris,R.Sessions,David Jones,Mark Ayotte,203.5o10,13.5,203.5,02.5 / 201.5 / 202,202.5,1200,99.5,,
2010-2011 Regular Season,02/04/11,Memphis,Home,26,26,31,29,,,,,112,240,41,80,3,8,27,30,12,26,38,20,24,9,17,9,112,95.3,95.3,117.5,110.2,1,R.Gay,Z.Randolph,M.Gasol,S.Young,M.Conley,,Tommy Nunez Jr.,-13.5 -05,-13.5,203.5,13.5 -05 / -14  / -14 -05,-13.5 -05,-2000,-11,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Oklahoma City,Road,31,32,17,31,,,,,111,240,42,82,6,18,21,24,10,35,45,25,21,5,15,5,111,95.2,95.2,116.6,112.4,1,K.Durant,J.Green,N.Krstic,T.Sefolosha,R.Westbrook,Mike Callahan,David Guthrie,-2 -05,-2,216,2 -05 / -2,-2 -05,-130,-0.5 -15,,
2010-2011 Regular Season,02/04/11,Phoenix,Home,36,24,27,20,,,,,107,240,39,85,13,33,16,23,11,27,38,19,19,9,13,3,107,95.2,95.2,112.4,116.6,1,G.Hill,C.Frye,R.Lopez,V.Carter,S.Nash,,Nick Buchert,216,2,216,14 / 213.5 / 214,213.5,110,104.5,Boxscore,Odds
2010-2011 Regular Season,02/04/11,San Antonio,Road,34,27,30,22,,,,,113,240,48,84,7,18,10,15,9,33,42,28,20,7,18,1,113,97.9,97.9,115.4,102.1,3IN4-B2B,R.Jefferson,T.Duncan,D.Blair,M.Ginobili,T.Parker,Monty McCutchen,Leon Wood,-5 -05,-5,198,5 -05 / -4.5 -05 / -4 -05,-4.5 -05,-190,3.5,,
2010-2011 Regular Season,02/04/11,Sacramento,Home,19,24,32,25,,,,,100,240,40,92,2,12,18,24,15,28,43,19,17,8,13,0,100,97.9,97.9,102.1,115.4,2,O.Casspi,D.Cousins,S.Dalembert,T.Evans,B.Udrih,,Marat Kogut,198,5,198,98 / 197.5,196.5,165,95,Boxscore,Odds
2010-2011 Regular Season,02/04/11,Utah,Road,23,27,32,31,,,,,113,240,44,95,8,26,17,18,12,31,43,29,26,5,11,10,113,96.4,96.4,117.2,110.0,1,G.Hayward,P.Millsap,A.Jefferson,R.Bell,D.Williams,Ron Garretson,Gary Zielinski,209,10,209,07 / 208 / 208.5,209,380,107,,
2010-2011 Regular Season,02/04/11,Denver,Home,24,23,30,29,,,,,106,240,35,80,4,20,32,36,11,31,42,18,22,8,13,4,106,96.4,96.4,110.0,117.2,1,C.Anthony,K.Martin,N.Hilario,A.Afflalo,C.Billups,,Eli Roe,-10 -05,-10,209,10 -05 / -10,-9,-480,-7 -15,Boxscore,Odds
2010-2011 Regular Season,02/05/11,Dallas,Road,31,24,27,19,,,,,101,240,40,86,7,22,14,17,14,30,44,20,20,3,10,14,101,86.4,86.4,116.9,106.5,3IN4-B2B,D.Stevenson,D.Nowitzki,T.Chandler,J.Barea,J.Kidd,Rodney Mott,Bill Spooner,-2.5 -05,-2.5,186,3  / -3.5  / -3,-3.5,-160,2,,
2010-2011 Regular Season,02/05/11,Charlotte,Home,22,23,21,26,,,,,92,240,33,89,5,21,21,24,15,25,40,16,17,6,9,8,92,86.4,86.4,106.5,116.9,3IN4-B2B,G.Wallace,B.Diaw,K.Brown,S.Jackson,D.Augustin,,Eric Dalen,186,2.5,186,86 / 187 / 187.5,188,140,95.5,Boxscore,Odds
2010-2011 Regular Season,02/05/11,Atlanta,Road,28,24,24,23,,,,,99,240,34,73,5,13,26,35,10,35,45,16,13,5,10,3,99,86.4,86.4,114.6,106.5,3IN4-B2B,M.Williams,J.Smith,Z.Pachulia,J.Johnson,M.Bibby,Joe Crawford,Derek Richardson,-3.5 -05,-3.5,196,3.5  / -3  / -2.5,-2,-135,1.5,,
2010-2011 Regular Season,02/05/11,Washington,Home,19,27,25,21,,,,,92,240,39,77,6,12,8,18,7,26,33,18,24,7,10,4,92,86.4,86.4,106.5,114.6,B2B,R.Lewis,A.Blatche,J.McGee,N.Young,J.Wall,,Pat Fraher,196,3.5,196,95.5 / 196 / 195.5,195,115,96.5,Boxscore,Odds
2010-2011 Regular Season,02/05/11,Portland,Road,23,32,31,25,,,,,111,240,42,78,12,19,15,17,7,28,35,27,21,6,10,2,111,87.1,87.1,127.5,120.6,4IN5-B2B,N.Batum,L.Aldridge,D.Cunningham,W.Matthews,A.Miller,Tony Brothers,Scott Foster,-6.5 -05,-6.5,194.5,6.5 -05 / -6  / -6.5,-6,-250,-5.5,,
2010-2011 Regular Season,02/05/11,Cleveland,Home,20,37,26,22,,,,,105,240,41,80,10,23,13,16,6,24,30,28,20,8,9,4,105,87.1,87.1,120.6,127.5,3IN4-B2B,C.Eyenga,A.Jamison,J.Hickson,A.Parker,R.Sessions,,Brian Forte,194.5,6.5,194.5,94.5 / 195 / 195.5,196,210,96,Boxscore,Odds
2010-2011 Regular Season,02/05/11,LA Lakers,Road,27,29,25,20,,,,,101,240,36,76,6,18,23,27,8,29,37,20,11,8,4,8,101,83.1,83.1,121.5,114.3,1,R.Artest,P.Gasol,A.Bynum,K.Bryant,D.Fisher,Derrick Stafford,Mark Ayotte,-3.5,-3.5,188,3.5  / -4  / -4.5,-5,-210,-1,,
2010-2011 Regular Season,02/05/11,New Orleans,Home,19,31,32,13,,,,,95,240,41,83,9,21,4,4,11,31,42,24,22,0,12,3,95,83.1,83.1,114.3,121.5,2,Q.Pondexter,D.West,A.Gray,M.Belinelli,C.Paul,,Zach Zarba,188,3.5,188,89.5 / 190 / 189,188.5,175,93,Boxscore,Odds
2010-2011 Regular Season,02/05/11,Memphis,Road,26,25,20,16,6,,,,93,265,36,88,1,8,20,25,14,32,46,16,25,8,12,8,93,94.4,85.5,98.5,100.6,3IN4-B2B,R.Gay,Z.Randolph,M.Gasol,S.Young,M.Conley,Violet Palmer,Scott Wall,206,4,206,06.5 / 206 / 206.5,206,170,101,,
2010-2011 Regular Season,02/05/11,Houston,Home,20,23,24,20,8,,,,95,265,34,86,5,19,22,25,14,37,51,17,22,5,15,8,95,94.4,85.5,100.6,98.5,2,S.Battier,L.Scola,C.Hayes,K.Martin,K.Lowry,,Tom Washington,-4 -05,-4,206,4  / -4.5  / -5,-4.5,-200,-5,Boxscore,Odds
