DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2007-2008 Regular Season,01/11/08,Denver,Home,25,28,31,29,,,,,113,240,42,89,7,16,22,31,11,36,47,32,19,8,10,7,113,98.0,98.0,115.3,105.1,3+,C. Anthony , M. Camby , A. Carter , A. Iverson , K. Martin,,Tom Washington,219,-4.5,219,,,,,Boxscore,Odds
2007-2008 Regular Season,01/11/08,Memphis,Road,25,29,25,25,,,,,104,240,40,88,6,20,18,27,11,31,42,18,16,6,17,6,104,101.1,101.1,102.9,114.8,3IN4-B2B,M. Conley , P. Gasol , R. Gay , D. Milicic , M. Miller,Jack Nies,Bennie Adams,9,9,222.5,,,,,,
2007-2008 Regular Season,01/11/08,Golden State,Home,33,34,32,17,,,,,116,240,48,93,14,32,6,8,10,32,42,33,27,9,15,9,116,101.1,101.1,114.8,102.9,1,A. Biedrins , B. Davis , M. Ellis , A. Harrington , S. Jackson,,John Goble,222.5,-9,222.5,,,,,Boxscore,Odds
2007-2008 Regular Season,01/11/08,Milwaukee,Road,22,28,24,31,,,,,105,240,42,88,6,13,15,18,9,32,41,27,28,8,14,3,105,95.6,95.6,109.8,115.0,3IN4,A. Bogut , R. Ivey , Y. Jianlian , B. Simmons , M. Williams,Bob Delaney,Phil Robinson,12.5,12.5,208,,,,,,
2007-2008 Regular Season,01/11/08,LA Lakers,Home,29,25,24,32,,,,,110,240,38,83,10,21,24,36,17,29,46,22,19,8,13,7,110,95.6,95.6,115.0,109.8,3IN4,K. Bryant , A. Bynum , D. Fisher , L. Odom , L. Walton,,Zach Zarba,208,-12.5,208,,,,,Boxscore,Odds
2007-2008 Regular Season,01/11/08,Dallas,Road,18,26,22,24,,,,,90,240,34,83,3,13,19,21,14,38,52,13,14,6,11,6,90,87.2,87.2,103.2,80.3,1,E. Dampier , D. Harris , J. Howard , E. Jones , D. Nowitzki,Joe Forte,Derrick Stafford,-8,-8,196,,,,,,
2007-2008 Regular Season,01/11/08,Seattle,Home,16,19,13,22,,,,,70,240,28,79,3,11,11,16,9,32,41,20,20,5,13,6,70,87.2,87.2,80.3,103.2,3IN4,N. Collison , K. Durant , J. Green , K. Thomas , E. Watson,,Sean Wright,196,8,196,,,,,Boxscore,Odds
2007-2008 Regular Season,01/11/08,Boston,Road,22,25,16,23,,,,,86,240,34,71,5,17,13,21,5,39,44,18,18,8,15,7,86,89.9,89.9,95.6,85.6,1,R. Allen , K. Garnett , K. Perkins , P. Pierce , R. Rondo,James Capers,Scott Foster,-7.5,-7.5,186.5,,,,,,
2007-2008 Regular Season,01/11/08,New Jersey,Home,30,14,24,9,,,,,77,240,31,85,6,23,9,24,19,33,52,22,23,4,15,6,77,89.9,89.9,85.6,95.6,3IN4,J. Boone , V. Carter , R. Jefferson , J. Kidd , S. Williams,,Tommy Nunez Jr.,186.5,7.5,186.5,,,,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Detroit,Road,31,20,24,16,12,,,,103,265,38,98,7,29,20,21,17,31,48,22,26,13,12,7,103,95.8,86.8,107.5,104.4,3IN4,C. Billups , R. Hamilton , A. McDyess , T. Prince , R. Wallace,Greg Willard,Marc Davis,-10,-10,187,-8-15/-9/-9.5,-10,-600,,,
2007-2008 Regular Season,01/12/08,Charlotte,Home,18,29,24,20,9,,,,100,265,38,80,3,16,21,32,13,32,45,18,23,8,16,10,100,95.8,86.8,104.4,107.5,4IN5-B2B,M. Carroll , J. Dudley , E. Okafor , J. Richardson , G. Wallace,,Brian Forte,187,10,187,189u19/189/188,187.5,450,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Boston,Road,19,21,25,13,,,,,78,240,26,63,9,25,17,23,7,23,30,21,23,13,19,9,78,82.8,82.8,94.2,102.6,3IN4-B2B,R. Allen , T. Allen , K. Garnett , K. Perkins , P. Pierce,Ron Garretson,Jason Phillips,-6.5,-6.5,189.5,-7-15/-7.5/-7-15,-7,-300,,,
2007-2008 Regular Season,01/12/08,Washington,Home,23,18,19,25,,,,,85,240,28,76,2,18,27,30,20,29,49,13,20,14,18,5,85,82.8,82.8,102.6,94.2,B2B,C. Butler , A. Daniels , B. Haywood , A. Jamison , D. Stevenson,,Derrick Collins,189.5,6.5,189.5,189/189.5/189,188.5,250,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Minnesota,Road,24,21,21,22,,,,,88,240,36,74,4,16,12,13,10,25,35,20,26,7,19,4,88,88.0,88.0,99.9,119.3,B2B,M. Doleac , R. Gomes , A. Jefferson , R. McCants , S. Telfair,Dick Bavetta,Violet Palmer,15.5,15.5,188,,188,1500,,,
2007-2008 Regular Season,01/12/08,San Antonio,Home,24,20,31,30,,,,,105,240,36,71,11,21,22,35,12,24,36,23,17,15,17,8,105,88.0,88.0,119.3,99.9,1,B. Bowen , T. Duncan , M. Finley , F. Oberto , T. Parker,,Gary Zielinski,188,-15.5,188,-15.5-05/-15.5/-16,-15.5,-2100,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Milwaukee,Road,31,37,18,28,,,,,114,240,48,86,11,20,7,11,7,20,27,23,17,5,9,2,114,88.1,88.1,129.4,138.5,4IN5-B2B,A. Bogut , Y. Jianlian , M. Redd , B. Simmons , M. Williams,Jack Nies,Eddie Rush,13,13,216,214/214.5/215.5,216,800,,,
2007-2008 Regular Season,01/12/08,Phoenix,Home,29,32,35,26,,,,,122,240,45,79,11,26,21,25,9,25,34,19,11,6,8,10,122,88.1,88.1,138.5,129.4,3IN4,R. Bell , B. Diaw , S. Marion , S. Nash , A. Stoudemire,,Ed Malloy,216,-13,216,-13.5-06/-13.5/-12.5,-12,-950,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Orlando,Road,26,23,31,35,,,,,115,240,39,84,7,23,30,41,13,26,39,16,32,6,11,4,115,97.4,97.4,118.1,122.2,4IN5-B2B,M. Evans , D. Howard , R. Lewis , J. Nelson , H. Turkoglu,Dan Crawford,Bennie Adams,7,7,212.5,211.5/211/211.5,212,250,,,
2007-2008 Regular Season,01/12/08,Utah,Home,31,26,28,34,,,,,119,240,39,73,5,11,36,42,6,33,39,32,32,3,14,5,119,97.4,97.4,122.2,118.1,1,C. Boozer , R. Brewer , A. Kirilenko , M. Okur , D. Williams,,Matt Boland,212.5,-7,212.5,-6.5-05/-6/-6.5,-7,-300,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Indiana,Road,29,36,21,25,,,,,111,240,38,80,11,28,24,29,10,27,37,22,25,14,17,2,111,97.9,97.9,113.4,107.2,2,M. Dunleavy , D. Granger , J. O'Neal , K. Rush , J. Tinsley,Joe Crawford,Luis Grillo,2.5,2.5,208.5,207.5o12,208,112,,,
2007-2008 Regular Season,01/12/08,Sacramento,Home,21,32,27,25,,,,,105,240,37,74,7,14,24,25,8,32,40,17,23,7,23,2,105,97.9,97.9,107.2,113.4,1,F. Garcia , B. Miller , M. Moore , J. Salmons , B. Udrih,,Olandis Poole,208.5,-2.5,208.5,-2.5-05/-2-15,-2.5,-122,,Boxscore,Odds
2007-2008 Regular Season,01/12/08,Dallas,Road,21,26,24,24,,,,,95,240,33,73,6,16,23,29,11,30,41,20,26,4,10,2,95,83.4,83.4,113.9,112.7,3IN4-B2B,E. Dampier , D. Harris , E. Jones , D. Nowitzki , J. Terry,Jimmy Clark,Bill Spooner,-6,-6,185.5,-6/-5.5/-5,-5.5,-240,,,
2007-2008 Regular Season,01/12/08,LA Clippers,Home,29,22,24,19,,,,,94,240,36,69,2,9,20,27,4,27,31,25,22,5,9,5,94,83.4,83.4,112.7,113.9,2,S. Cassell , C. Kaman , C. Maggette , Q. Ross , T. Thomas,,Eli Roe,185.5,6,185.5,187/186.5/186,185,200,,Boxscore,Odds
2007-2008 Regular Season,01/13/08,Portland,Road,24,23,22,24,11,5,,,109,290,44,107,8,21,13,14,16,36,52,24,23,4,9,3,109,101.5,84.0,107.3,114.2,3+,L. Aldridge , J. Jack , J. Przybilla , B. Roy , M. Webster,James Capers,Scott Foster,4.5,4.5,188,186.5/186/185.5,185,180,,,
2007-2008 Regular Season,01/13/08,Toronto,Home,25,24,14,30,11,12,,,116,290,45,93,8,20,18,23,7,37,44,25,22,4,8,6,116,101.5,84.0,114.2,107.3,1,A. Bargnani , C. Bosh , J. Calderon , J. Moon , A. Parker,,Tommy Nunez Jr.,188,-4.5,188,-4.5/-4.5-05/-5,-5.5,-220,,Boxscore,Odds
2007-2008 Regular Season,01/13/08,Chicago,Road,22,27,17,18,,,,,84,240,30,87,3,13,21,28,14,26,40,22,21,3,10,6,84,91.2,91.2,92.1,115.1,1,C. Duhon , K. Hinrich , A. Nocioni , J. Smith , B. Wallace,Mike Callahan,Kevin Fehr,5,5,188.5,188/187.5/188,187,155,,,
2007-2008 Regular Season,01/13/08,Atlanta,Home,38,31,11,25,,,,,105,240,39,84,5,8,22,25,17,37,54,23,28,8,16,12,105,91.2,91.2,115.1,92.1,1,A. Horford , A. Johnson , J. Johnson , J. Smith , M. Williams,,Pat Fraher,188.5,-5,188.5,-4-02/-4/-3.5,-4,-175,,Boxscore,Odds
2007-2008 Regular Season,01/13/08,New Orleans,Road,26,20,12,29,,,,,87,240,36,85,5,11,10,11,11,27,38,16,18,10,11,2,87,87.1,87.1,99.9,94.1,1,T. Chandler , C. Paul , M. Peterson , P. Stojakovic , D. West,Ken Mauer,Michael Smith,2,2,185,+2-05/+1/PK,-1,102,,,
2007-2008 Regular Season,01/13/08,Houston,Home,18,21,24,19,,,,,82,240,31,73,4,18,16,22,8,31,39,17,17,6,16,5,82,87.1,87.1,94.1,99.9,1,R. Alston , S. Battier , C. Hayes , L. Head , Y. Ming,,Zach Zarba,185,-2,185,185/185.5/186,186.5,-112,,Boxscore,Odds
2007-2008 Regular Season,01/13/08,Detroit,Road,18,14,10,23,,,,,65,240,23,75,2,15,17,22,12,31,43,9,16,3,11,2,65,80.6,80.6,80.6,110.4,4IN5-B2B,C. Billups , R. Hamilton , A. McDyess , T. Prince , R. Wallace,Bob Delaney,Ron Olesiak,-7,-7,189.5,-8/-7.5/-8,-8-15,-400,,,
2007-2008 Regular Season,01/13/08,New York,Home,18,25,28,18,,,,,89,240,34,72,5,20,16,27,7,33,40,21,17,6,6,2,89,80.6,80.6,110.4,80.6,1,J. Crawford , E. Curry , F. Jones , Z. Randolph , Q. Richardson,,Scott Wall,189.5,7,189.5,189/189.5/190,190.5,320,,Boxscore,Odds
2007-2008 Regular Season,01/13/08,Indiana,Road,34,20,22,25,,,,,101,240,37,77,8,22,19,24,4,39,43,28,22,9,23,10,101,105.3,105.3,95.9,100.7,B2B,M. Dunleavy , D. Granger , J. O'Neal , K. Rush , J. Tinsley,Rodney Mott,Tom Washington,7.5,7.5,225,225/226,225,350,,,
2007-2008 Regular Season,01/13/08,Golden State,Home,19,26,28,33,,,,,106,240,41,98,8,33,16,28,16,34,50,21,21,13,14,2,106,105.3,105.3,100.7,95.9,1,A. Biedrins , B. Davis , M. Ellis , A. Harrington , S. Jackson,,Eli Roe,225,-7.5,225,-8/-8.5/-9,-9.5,-450,,Boxscore,Odds
2007-2008 Regular Season,01/13/08,Memphis,Road,29,22,19,29,,,,,99,240,41,96,10,25,7,11,16,34,50,28,21,7,14,7,99,94.7,94.7,104.6,105.6,3IN4,M. Conley , P. Gasol , R. Gay , D. Milicic , M. Miller,Joe Forte,Derrick Stafford,12.5,12.5,220.5,220/219.5/219,218.5,600,,,
2007-2008 Regular Season,01/13/08,LA Lakers,Home,31,30,19,20,,,,,100,240,36,83,8,25,20,28,10,34,44,20,15,11,11,5,100,94.7,94.7,105.6,104.6,1,K. Bryant , A. Bynum , D. Fisher , L. Odom , L. Walton,,Sean Wright,220.5,-12.5,220.5,-12/-11.5/-11.5-15,-11.5-05,-800,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,Denver,Road,25,43,31,17,,,,,116,240,44,89,4,21,24,35,17,35,52,24,23,5,12,7,116,98.9,98.9,117.3,120.3,2,C. Anthony , M. Camby , A. Carter , A. Iverson , K. Martin,Violet Palmer,Bennett Salvatore,-4.5,-4.5,209,,,,,,
2007-2008 Regular Season,01/14/08,Charlotte,Home,34,33,29,23,,,,,119,240,42,87,10,26,25,33,12,31,43,30,27,6,12,7,119,98.9,98.9,120.3,117.3,3IN4,R. Felton , J. McInnis , E. Okafor , J. Richardson , G. Wallace,,David Guthrie,209,4.5,209,,,,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,Washington,Road,18,17,24,29,,,,,88,240,27,70,7,21,27,30,9,28,37,16,23,6,15,5,88,84.5,84.5,104.1,98.2,3IN4,C. Butler , A. Daniels , B. Haywood , A. Jamison , D. Stevenson,Steve Javie,Derek Richardson,11.5,11.5,184,,,,,,
2007-2008 Regular Season,01/14/08,Boston,Home,18,19,26,20,,,,,83,240,31,74,5,20,16,22,11,26,37,17,22,4,14,7,83,84.5,84.5,98.2,104.1,3IN4,R. Allen , K. Garnett , K. Perkins , P. Pierce , R. Rondo,,Ed Malloy,184,-11.5,184,,,,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,Portland,Road,25,24,19,31,,,,,99,240,37,70,9,15,16,19,9,32,41,23,17,3,13,3,99,79.0,79.0,125.3,92.4,B2B,L. Aldridge , S. Blake , J. Przybilla , B. Roy , M. Webster,Tony Brothers,Bill Spooner,5,5,187.5,,,,,,
2007-2008 Regular Season,01/14/08,New Jersey,Home,12,22,19,20,,,,,73,240,26,77,4,13,17,22,15,23,38,18,15,6,9,3,73,79.0,79.0,92.4,125.3,2,J. Boone , V. Carter , R. Jefferson , J. Kidd , S. Williams,,Mark Ayotte,187.5,-5,187.5,,,,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,Philadelphia,Road,24,22,19,17,,,,,82,240,29,76,3,8,21,29,9,34,43,13,21,7,10,6,82,86.5,86.5,94.8,102.9,2,S. Dalembert , R. Evans , W. Green , A. Iguodala , A. Miller,Ken Mauer,Michael Smith,11.5,11.5,187,,,,,,
2007-2008 Regular Season,01/14/08,San Antonio,Home,27,25,12,25,,,,,89,240,32,81,7,26,18,22,13,37,50,25,20,4,10,4,89,86.5,86.5,102.9,94.8,1,B. Bowen , T. Duncan , M. Finley , F. Oberto , T. Parker,,Jason Phillips,187,-11.5,187,,,,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,Milwaukee,Road,22,26,24,15,,,,,87,240,34,74,5,18,14,18,7,28,35,16,33,8,21,8,87,94.3,94.3,92.3,103.9,3IN4,A. Bogut , Y. Jianlian , M. Redd , B. Simmons , M. Williams,Joe Forte,Luis Grillo,10,10,210,,,,,,
2007-2008 Regular Season,01/14/08,Utah,Home,24,25,22,27,,,,,98,240,33,67,2,10,30,43,7,28,35,22,24,11,18,5,98,94.3,94.3,103.9,92.3,1,C. Boozer , R. Brewer , A. Kirilenko , M. Okur , D. Williams,,Sean Wright,210,-10,210,,,,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,Dallas,Road,35,22,23,40,,,,,120,240,44,77,11,17,21,26,10,26,36,28,29,3,19,7,120,95.2,95.2,126.1,128.2,3IN4,E. Dampier , D. Harris , J. Howard , E. Jones , D. Nowitzki,Dan Crawford,Bennie Adams,-5.5,-5.5,194,,,,,,
2007-2008 Regular Season,01/14/08,Sacramento,Home,26,29,31,36,,,,,122,240,44,87,8,16,26,33,12,23,35,20,25,7,9,5,122,95.2,95.2,128.2,126.1,1,F. Garcia , B. Miller , M. Moore , J. Salmons , B. Udrih,,Matt Boland,194,5.5,194,,,,,Boxscore,Odds
2007-2008 Regular Season,01/14/08,LA Lakers,Road,28,36,23,28,8,,,,123,265,47,102,7,21,22,28,9,36,45,24,19,6,8,4,123,109.8,99.5,112.0,110.2,3IN4-B2B,K. Brown , K. Bryant , D. Fisher , L. Odom , L. Walton,Sean Corbin,Leroy Richardson,-5,-5,208.5,,,,,,
2007-2008 Regular Season,01/14/08,Seattle,Home,29,33,29,24,6,,,,121,265,50,104,5,14,16,23,14,41,55,28,21,5,12,9,121,109.8,99.5,110.2,112.0,2,N. Collison , K. Durant , J. Green , K. Thomas , E. Watson,,Tom Washington,208.5,5,208.5,,,,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Denver,Road,22,22,23,26,,,,,93,240,34,85,7,19,18,26,20,21,41,22,21,6,17,4,93,89.1,89.1,104.3,116.7,B2B,C. Anthony , M. Camby , A. Carter , A. Iverson , E. Najera,Jimmy Clark,Marc Davis,2,2,205,206/207.5/208,208.5,120,,,
2007-2008 Regular Season,01/15/08,Atlanta,Home,34,31,17,22,,,,,104,240,40,77,4,14,20,25,8,27,35,33,21,8,13,5,104,89.1,89.1,116.7,104.3,1,A. Horford , A. Johnson , J. Johnson , J. Smith , M. Williams,,John Goble,205,-2,205,-1.5-05/-1.5/-2,-2.5,-140,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Chicago,Road,27,25,10,26,,,,,88,240,37,78,4,9,10,19,12,25,37,20,23,8,13,4,88,86.0,86.0,102.4,118.6,1,L. Deng , C. Duhon , T. Sefolosha , J. Smith , B. Wallace,Ron Garretson,Leon Wood,6,6,199,198.5o12/198.5,201,210,,,
2007-2008 Regular Season,01/15/08,Orlando,Home,24,33,32,13,,,,,102,240,32,70,11,28,27,33,10,31,41,19,16,7,14,4,102,86.0,86.0,118.6,102.4,2,M. Evans , D. Howard , R. Lewis , J. Nelson , H. Turkoglu,,Mark Lindsay,199,-6,199,-7/-6.5/-6,-6.5,-250,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Toronto,Road,18,32,15,24,,,,,89,240,35,79,4,12,15,17,12,30,42,20,20,4,14,3,89,87.2,87.2,102.1,118.1,1,A. Bargnani , C. Bosh , J. Calderon , J. Moon , A. Parker,Dick Bavetta,Gary Zielinski,9.5,9.5,182,183.5/184/184.5,184,320,,,
2007-2008 Regular Season,01/15/08,Detroit,Home,20,31,26,26,,,,,103,240,38,76,8,13,19,23,6,32,38,29,11,10,9,4,103,87.2,87.2,118.1,102.1,3IN4,C. Billups , R. Hamilton , A. McDyess , T. Prince , R. Wallace,,Derrick Collins,182,-9.5,182,-9/-8.5/-9-05,-8,-400,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Washington,Road,14,27,31,21,,,,,93,240,32,81,9,27,20,29,15,22,37,13,15,6,8,3,93,82.5,82.5,112.7,127.3,4IN5-B2B,C. Butler , B. Haywood , A. Jamison , R. Mason , D. Stevenson,Mike Callahan,Pat Fraher,-2.5,-2.5,192,-2-15/-2.5/-3,-2.5,-140,,,
2007-2008 Regular Season,01/15/08,New York,Home,30,21,26,28,,,,,105,240,42,82,11,17,10,14,12,31,43,26,19,2,9,2,105,82.5,82.5,127.3,112.7,1,J. Crawford , E. Curry , F. Jones , Z. Randolph , Q. Richardson,,Mark Ayotte,192,2.5,192,191.5/192/191.5,190.5,120,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Cleveland,Road,31,25,29,28,19,,,,132,265,48,90,12,26,24,36,13,34,47,20,19,12,14,3,132,104.6,94.7,126.2,118.6,3+,D. Gooden , L. Hughes , Z. Ilgauskas , L. James , S. Pavlovic,Joe DeRosa,Courtney Kirkland,2,2,197,-2/-2-05/-1.5,-1.5-15,-127,,,
2007-2008 Regular Season,01/15/08,Memphis,Home,31,22,28,32,11,,,,124,265,49,90,15,30,11,18,7,26,33,28,24,10,16,3,124,104.6,94.7,118.6,126.2,1,M. Conley , P. Gasol , R. Gay , D. Milicic , M. Miller,,Brian Forte,197,-2,197,197/197.5,197,117,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Golden State,Road,28,28,27,22,,,,,105,240,36,81,10,24,23,30,6,28,34,21,23,9,11,7,105,95.5,95.5,109.9,102.6,1,A. Biedrins , B. Davis , M. Ellis , A. Harrington , S. Jackson,James Capers,Scott Foster,-7.5,-7.5,210,-7-15/-7.5/-8,-7.5,-350,,,
2007-2008 Regular Season,01/15/08,Minnesota,Home,24,20,22,32,,,,,98,240,37,83,6,14,18,26,16,33,49,17,28,6,19,6,98,95.5,95.5,102.6,109.9,2,R. Gomes , M. Jaric , A. Jefferson , R. McCants , S. Telfair,,Tommy Nunez Jr.,210,7.5,210,210/210.5/211.5,212,290,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Philadelphia,Road,30,25,19,37,,,,,111,240,41,84,3,4,26,35,12,20,32,23,18,11,9,3,111,91.3,91.3,121.6,117.2,B2B,S. Dalembert , R. Evans , W. Green , A. Iguodala , A. Miller,Eddie Rush,Scott Wall,9.5,9.5,183,182.5o12/182.5/183,183.5,400,,,
2007-2008 Regular Season,01/15/08,Houston,Home,31,29,25,22,,,,,107,240,39,80,8,26,21,25,13,27,40,22,25,8,17,6,107,91.3,91.3,117.2,121.6,1,R. Alston , S. Battier , C. Hayes , L. Head , Y. Ming,,Tony Brown,183,-9.5,183,-9.5-05/-9.5,-9,-500,,Boxscore,Odds
2007-2008 Regular Season,01/15/08,Phoenix,Road,27,21,17,25,,,,,90,240,35,86,9,27,11,14,8,28,36,25,18,7,14,4,90,94.8,94.8,94.9,102.3,2,R. Bell , B. Diaw , S. Marion , S. Nash , A. Stoudemire,Joe Crawford,Derrick Stafford,-7,-7,207.5,-7.5/-8/-8.5,-8,-400,,,
2007-2008 Regular Season,01/15/08,LA Clippers,Home,28,21,25,23,,,,,97,240,42,80,0,6,13,16,11,36,47,25,18,3,19,6,97,94.8,94.8,102.3,94.9,2,S. Cassell , C. Kaman , C. Maggette , Q. Ross , T. Thomas,,Olandis Poole,207.5,7,207.5,207/207.5/208,209,320,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Orlando,Road,26,30,19,18,,,,,93,240,35,81,6,17,17,24,14,34,48,12,19,9,18,4,93,91.7,91.7,101.4,108.0,B2B,M. Evans , D. Howard , R. Lewis , J. Nelson , H. Turkoglu,Bill Spooner,Gary Zielinski,-1.5,-1.5,207.5,-1.5/-2,-1.5,-107,,,
2007-2008 Regular Season,01/16/08,Charlotte,Home,20,21,34,24,,,,,99,240,35,87,8,22,21,24,13,28,41,24,19,7,10,4,99,91.7,91.7,108.0,101.4,1,R. Felton , J. McInnis , E. Okafor , J. Richardson , G. Wallace,,Jason Phillips,207.5,1.5,207.5,206/207.5/207,206.5,-103,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Golden State,Road,29,26,38,24,,,,,117,240,39,91,11,35,28,37,10,25,35,28,31,18,11,4,117,105.6,105.6,110.8,118.4,3IN4-B2B,M. Barnes , B. Davis , M. Ellis , A. Harrington , S. Jackson,Tony Brothers,Mike Callahan,1,1,223,223/222.5/222,221.5,105,,,
2007-2008 Regular Season,01/16/08,Indiana,Home,18,33,28,46,,,,,125,240,38,82,13,30,36,38,13,42,55,22,27,5,24,2,125,105.6,105.6,118.4,110.8,2,M. Dunleavy , D. Granger , J. O'Neal , A. Owens , K. Rush,,Pat Fraher,223,-1,223,-1.5/-1/-1.5,-2,-125,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Chicago,Road,34,24,35,33,,,,,126,240,47,82,9,17,23,29,10,29,39,28,20,11,9,1,126,92.1,92.1,136.8,104.3,3IN4-B2B,L. Deng , C. Duhon , T. Sefolosha , J. Smith , B. Wallace,Ken Mauer,Ron Olesiak,3.5,3.5,189.5,190.5u08/189.5/190,189.5,145,,,
2007-2008 Regular Season,01/16/08,Miami,Home,23,30,26,17,,,,,96,240,36,77,4,13,20,27,12,26,38,20,22,4,17,2,96,92.1,92.1,104.3,136.8,3+,U. Haslem , S. O'Neal , D. Wade , J. Williams , D. Wright,,Michael Smith,189.5,-3.5,189.5,-3.5-05,-3.5,-165,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Sacramento,Road,28,22,20,21,,,,,91,240,34,73,12,27,11,15,6,23,29,19,17,10,20,4,91,91.3,91.3,99.7,127.1,1,F. Garcia , B. Miller , M. Moore , J. Salmons , B. Udrih,Kevin Fehr,Steve Javie,4.5,4.5,199.5,200.5,200,180,,,
2007-2008 Regular Season,01/16/08,Toronto,Home,22,36,32,26,,,,,116,240,43,82,11,25,19,22,12,30,42,34,18,16,14,1,116,91.3,91.3,127.1,99.7,3IN4-B2B,A. Bargnani , C. Bosh , J. Calderon , J. Moon , A. Parker,,Derek Richardson,199.5,-4.5,199.5,-5-05/-5/-4.5,-5,-220,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Portland,Road,19,26,24,21,,,,,90,240,32,69,9,20,17,24,6,33,39,19,28,2,19,4,90,89.3,89.3,100.8,112.0,3IN4,L. Aldridge , S. Blake , J. Przybilla , B. Roy , M. Webster,Bob Delaney,Phil Robinson,9,9,180,180.5/179.5/179,180,300,,,
2007-2008 Regular Season,01/16/08,Boston,Home,19,24,31,26,,,,,100,240,34,78,7,26,25,38,13,28,41,20,24,5,8,4,100,89.3,89.3,112.0,100.8,1,R. Allen , K. Garnett , E. House , K. Perkins , P. Pierce,,Zach Zarba,180,-9,180,-8.5/-8/-7.5,-8,-360,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,New York,Road,18,34,34,25,,,,,111,240,36,75,9,20,30,35,11,27,38,24,33,4,16,1,111,91.9,91.9,120.8,114.2,3IN4-B2B,J. Crawford , E. Curry , F. Jones , Z. Randolph , Q. Richardson,Jimmy Clark,David Jones,7.5,7.5,191.5,190/191,190.5,280,,,
2007-2008 Regular Season,01/16/08,New Jersey,Home,33,22,23,27,,,,,105,240,39,83,7,18,20,31,19,24,43,28,30,5,16,2,105,91.9,91.9,114.2,120.8,1,J. Boone , V. Carter , R. Jefferson , J. Kidd , S. Williams,,John Goble,191.5,-7.5,191.5,-8/-7.5/-7,-7.5,-340,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Atlanta,Road,21,24,20,15,,,,,80,240,27,74,2,12,24,30,10,30,40,18,20,8,14,12,80,86.6,86.6,92.4,100.5,3IN4-B2B,A. Horford , A. Johnson , J. Johnson , J. Smith , M. Williams,Violet Palmer,Leroy Richardson,3.5,3.5,191.5,193/192/191.5,191,140,,,
2007-2008 Regular Season,01/16/08,Milwaukee,Home,23,22,20,22,,,,,87,240,33,87,5,18,16,23,18,34,52,23,22,3,10,7,87,86.6,86.6,100.5,92.4,1,A. Bogut , R. Ivey , Y. Jianlian , M. Redd , B. Simmons,,Bennett Salvatore,191.5,-3.5,191.5,-3.5/-3,-3.5,-160,,Boxscore,Odds
2007-2008 Regular Season,01/16/08,Seattle,Road,18,28,29,17,,,,,92,240,37,86,6,11,12,14,8,33,41,29,18,6,15,4,92,98.8,98.8,93.1,124.5,1,N. Collison , K. Durant , J. Green , K. Thomas , E. Watson,Ron Garretson,Leon Wood,11,11,196,196/198/198.5,198,600,,,
2007-2008 Regular Season,01/16/08,New Orleans,Home,30,35,30,28,,,,,123,240,48,93,12,22,15,21,13,40,53,32,13,7,12,6,123,98.8,98.8,124.5,93.1,2,T. Chandler , C. Paul , M. Peterson , P. Stojakovic , D. West,,David Guthrie,196,-11,196,-11-05/-11/-10.5,-11,-800,,Boxscore,Odds
2007-2008 Regular Season,01/17/08,Cleveland,Road,19,31,23,17,,,,,90,240,35,77,4,14,16,22,15,30,45,18,21,6,13,5,90,85.7,85.7,105.1,102.7,1,D. Gooden , L. Hughes , Z. Ilgauskas , L. James , S. Pavlovic,Mark Wunderlich,Marc Davis,7.5,7.5,181.5,183/182.5/181.5,181,280,,,
