DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2009-2010 Regular Season,02/09/10,Philadelphia,Home,30,43,24,22,,,,,119,240,46,80,5,14,22,25,8,31,39,30,22,13,16,2,119,97.3,97.3,122.2,99.6,2,A.Iguodala,E.Brand,S.Dalembert,W.Green,J.Holiday,,Marat Kogut,-6.5,-6.5,203.5,6.5  / -6.5 -05 / -6.5,-7,-300,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Houston,Road,16,15,24,11,,,,,66,240,26,86,4,18,10,15,14,33,47,8,15,2,16,1,66,91.4,91.4,72.2,108.3,2,S.Battier,L.Scola,C.Hayes,C.Landry,A.Brooks,Ken Mauer,Eli Roe,191,5.5,191,91 / 191.5,192.5,170,,,
2009-2010 Regular Season,02/09/10,Miami,Home,24,32,24,19,,,,,99,240,41,79,7,15,10,13,4,42,46,27,21,9,11,8,99,91.4,91.4,108.3,72.2,2,Q.Richardson,M.Beasley,J.O`Neal,D.Wade,R.Alston,,John Goble,-5.5 -05,-5.5,191,5.5 -05 / -5.5 -02 / -5.5,-5,-200,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Sacramento,Road,26,26,24,29,13,,,,118,265,45,96,7,19,21,28,18,41,59,21,24,6,16,2,118,104.3,94.5,113.1,109.3,1,O.Casspi,D.Greene,S.Hawes,T.Evans,B.Udrih,Matt Boland,Ed Malloy,212.5u10,5,212.5,15.5 / 216 / 215,216,190,,,
2009-2010 Regular Season,02/09/10,New York,Home,33,23,28,21,9,,,,114,265,42,94,7,29,23,33,10,29,39,26,21,9,10,4,114,104.3,94.5,109.3,113.1,2,D.Gallinari,J.Jeffries,D.Lee,W.Chandler,C.Duhon,,Olandis Poole,-5 -05,-5,212.5,5 EVEN / -5  / -5.5,-5,-230,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Atlanta,Road,27,26,29,26,,,,,108,240,41,74,7,16,19,25,10,27,37,25,17,10,15,3,108,87.1,87.1,124.0,107.9,3+,M.Williams,J.Smith,A.Horford,J.Johnson,M.Bibby,Mike Callahan,Rodney Mott,198.5u10,1,198.5,1 -14 / +1  / PK,-1,-109,,,
2009-2010 Regular Season,02/09/10,Memphis,Home,30,25,20,19,,,,,94,240,40,80,4,14,10,12,10,22,32,22,17,9,13,3,94,87.1,87.1,107.9,124.0,2,R.Gay,Z.Randolph,M.Gasol,O.Mayo,M.Conley,,Bill Kennedy,-1,-1,198.5,00 / 199.5 / 199,199.5,-101,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Detroit,Road,20,25,19,29,,,,,93,240,37,84,5,12,14,17,17,29,46,19,18,6,11,3,93,81.6,81.6,114.0,99.3,2,T.Prince,J.Jerebko,B.Wallace,R.Hamilton,R.Stuckey,Scott Wall,Mark Wunderlich,188.5,7,188.5,88.5 / 189.5o10 / 189,189.5,315,,,
2009-2010 Regular Season,02/09/10,Milwaukee,Home,9,29,24,19,,,,,81,240,30,82,6,19,15,19,21,26,47,16,18,6,15,6,81,81.6,81.6,99.3,114.0,2,C.Delfino,L.Mbah a Moute,A.Bogut,C.Bell,B.Jennings,,Eric Lewis,-7,-7,188.5,7.5  / -8  / -8.5,-8,-390,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Dallas,Road,21,18,31,21,,,,,91,240,29,76,7,21,26,28,6,22,28,16,17,9,15,1,91,95.0,95.0,95.8,133.7,B2B,J.Howard,D.Nowitzki,E.Najera,J.Terry,J.Kidd,Dan Crawford,Bennie Adams,211.5u10,7,211.5,11.5u10 / 210.5u10,210.5,250,,,
2009-2010 Regular Season,02/09/10,Denver,Home,32,33,38,24,,,,,127,240,48,79,11,18,20,23,10,37,47,28,19,9,17,2,127,95.0,95.0,133.7,95.8,2,C.Anthony,M.Allen,N.Hilario,A.Afflalo,C.Billups,,Tommy Nunez Jr.,-7  EVEN,-7,211.5,7 EVEN / -7  / -6.5,-7,-300,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Oklahoma City,Road,23,18,18,30,,,,,89,240,31,73,5,16,22,28,9,32,41,16,21,17,13,7,89,90.6,90.6,98.2,85.0,2,K.Durant,J.Green,N.Krstic,T.Sefolosha,R.Westbrook,Ron Garretson,Mark Ayotte,-1,-1,191,1,-1.5,-115,,,
2009-2010 Regular Season,02/09/10,Portland,Home,17,24,20,16,,,,,77,240,31,77,3,20,12,14,12,35,47,18,20,6,24,3,77,90.6,90.6,85.0,98.2,2,N.Batum,L.Aldridge,J.Howard,M.Webster,A.Miller,,Tony Brown,191o10,1,191,91o10 / 191 / 192,191,104,,Boxscore,Odds
2009-2010 Regular Season,02/09/10,Utah,Road,29,23,28,29,,,,,109,240,42,83,4,15,21,28,13,28,41,32,28,10,11,3,109,90.3,90.3,120.7,109.7,2,A.Kirilenko,C.Boozer,M.Okur,R.Brewer,D.Williams,Monty McCutchen,Derek Richardson,-4.5  EVEN,-4.5,198.5,4.5 -08 / -4.5  / -5,-5.5,-210,,,
2009-2010 Regular Season,02/09/10,LA Clippers,Home,26,30,28,15,,,,,99,240,33,72,5,20,28,38,13,26,39,23,23,5,16,6,99,90.3,90.3,109.7,120.7,2,R.Butler,M.Camby,C.Kaman,E.Gordon,B.Davis,,Zach Zarba,198.5,4.5,198.5,01.5 / 202 / 202.5,201.5,175,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Miami,Road,20,23,24,27,,,,,94,240,41,81,5,16,7,11,13,30,43,23,18,6,12,5,94,82.1,82.1,114.5,92.6,B2B,Q.Richardson,M.Beasley,J.O`Neal,D.Wade,R.Alston,Bob Delaney,Jason Phillips,190,7,190,90.5 / 191 / 190.5,189.5,245,,,
2009-2010 Regular Season,02/10/10,Atlanta,Home,27,15,22,12,,,,,76,240,27,72,4,19,18,25,12,23,35,20,13,8,14,4,76,82.1,82.1,92.6,114.5,B2B,M.Williams,J.Smith,A.Horford,J.Johnson,M.Bibby,,Mark Lindsay,-7,-7,190,7  / -7.5  / -7,-6.5,-290,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Philadelphia,Road,24,17,22,30,,,,,93,240,35,81,4,22,19,22,9,35,44,17,26,13,19,7,93,98.9,98.9,94.0,105.1,B2B,A.Iguodala,E.Brand,S.Dalembert,W.Green,J.Holiday,David Jones,Scott Wall,209,7,209,10 / 210.5 / 210,209.5,200,,,
2009-2010 Regular Season,02/10/10,Toronto,Home,30,20,28,26,,,,,104,240,40,85,3,11,21,31,11,32,43,23,15,11,14,3,104,98.9,98.9,105.1,94.0,2,S.Weems,C.Bosh,A.Bargnani,D.DeRozan,J.Jack,,Matt Boland,-7 -05,-7,209,6.5  / -6  / -5.5,-6,-240,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Sacramento,Road,20,35,23,25,,,,,103,240,39,76,7,15,18,23,11,30,41,25,23,8,17,7,103,90.5,90.5,113.8,107.2,3IN4-B2B,O.Casspi,D.Greene,S.Hawes,T.Evans,K.Martin,Tony Brothers,Joe DeRosa,197,3.5,197,97.5 / 197 / 196.5,198,165,,,
2009-2010 Regular Season,02/10/10,Detroit,Home,22,34,23,18,,,,,97,240,35,86,3,11,24,27,15,26,41,20,18,11,12,4,97,90.5,90.5,107.2,113.8,B2B,T.Prince,J.Jerebko,B.Wallace,R.Hamilton,R.Stuckey,,Pat Fraher,-3.5 -05,-3.5,197,3.5  / -4  / -4.5,-4,-190,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Milwaukee,Road,20,24,24,29,,,,,97,240,43,86,6,14,5,12,13,34,47,28,20,7,14,9,97,90.5,90.5,107.2,85.1,B2B,C.Delfino,L.Mbah a Moute,A.Bogut,C.Bell,B.Jennings,James Capers,Tom Washington,-5  EVEN,-5,188,5  / -5.5  / -6,-5.5,-230,,,
2009-2010 Regular Season,02/10/10,New Jersey,Home,26,18,16,17,,,,,77,240,29,74,4,7,15,22,9,31,40,16,19,8,17,1,77,90.5,90.5,85.1,107.2,B2B,J.Hayes,Y.Jianlian,B.Lopez,C.Lee,D.Harris,,Derrick Collins,188,5,188,88o07 / 188 / 188o07,188,190,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Orlando,Road,41,26,22,18,,,,,107,240,37,79,12,32,21,25,8,43,51,22,20,7,17,6,107,97.4,97.4,109.8,89.3,3IN4,M.Barnes,R.Lewis,D.Howard,V.Carter,J.Nelson,Joe Crawford,Bill Kennedy,-3.5,-3.5,192,4.5  / -4  / -4.5,-5,-210,,,
2009-2010 Regular Season,02/10/10,Chicago,Home,17,28,19,23,,,,,87,240,32,87,4,19,19,23,10,31,41,18,17,7,13,4,87,97.4,97.4,89.3,109.8,B2B,L.Deng,T.Gibson,B.Miller,K.Hinrich,D.Rose,,Curtis Blair,192,3.5,192,94.5 / 195.5 / 195,195.5,175,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Charlotte,Road,37,19,24,13,,,,,93,240,36,75,9,22,12,18,10,35,45,22,13,6,16,7,93,86.3,86.3,107.8,106.6,B2B,G.Wallace,B.Diaw,N.Mohammed,S.Jackson,D.Augustin,Dan Crawford,Kevin Fehr,-2 -05,-2,201,2  / -2.5  / -2,-2.5,-140,,,
2009-2010 Regular Season,02/10/10,Minnesota,Home,24,19,27,22,,,,,92,240,39,85,9,21,5,9,10,24,34,22,16,9,9,3,92,86.3,86.3,106.6,107.8,B2B,R.Gomes,A.Jefferson,R.Hollins,C.Brewer,J.Flynn,,Tommy Nunez Jr.,201,2,201,98.5 / 198 / 199,200,120,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Boston,Road,27,28,12,18,,,,,85,240,34,72,1,8,16,27,5,32,37,20,20,12,23,5,85,99.4,99.4,85.5,93.5,2,P.Pierce,K.Garnett,K.Perkins,T.Allen,R.Rondo,Dick Bavetta,Michael Smith,-4 -05,-4,192,4.5  / -4.5 -11 / -5,-5.5,-235,,,
2009-2010 Regular Season,02/10/10,New Orleans,Home,29,14,29,21,,,,,93,240,34,75,8,18,17,21,9,38,47,22,18,10,24,5,93,99.4,99.4,93.5,85.5,1,P.Stojakovic,D.West,E.Okafor,M.Peterson,D.Collison,,Eric Dalen,192o10,4,192,93 / 194 / 194.5,193.5,195,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,Portland,Road,30,30,23,25,,,,,108,240,45,77,3,9,15,19,6,29,35,21,19,10,12,8,108,92.3,92.3,117.0,109.4,B2B,M.Webster,L.Aldridge,J.Howard,A.Miller,S.Blake,Phil Robinson,Bill Spooner,210,8,210,10.5 / 209.5 / 210,209.5,400,,,
2009-2010 Regular Season,02/10/10,Phoenix,Home,20,24,23,34,,,,,101,240,39,83,8,22,15,19,9,26,35,21,18,4,15,1,101,92.3,92.3,109.4,117.0,3+,G.Hill,A.Stoudemire,R.Lopez,J.Richardson,S.Nash,,Gary Zielinski,-8 -05,-8,210,8  / -8.5  / -9,-9.5,-500,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,LA Lakers,Road,31,25,20,20,,,,,96,240,36,77,5,13,19,24,9,34,43,19,22,9,18,7,96,93.3,93.3,102.9,86.9,1,R.Artest,L.Odom,P.Gasol,S.Brown,D.Fisher,Derrick Stafford,Bennie Adams,202.5u10,5,202.5,01.5o07 / 201.5 / 201.5o07,202,190,,,
2009-2010 Regular Season,02/10/10,Utah,Home,18,23,16,24,,,,,81,240,33,75,2,13,13,25,9,28,37,19,19,10,17,6,81,93.3,93.3,86.9,102.9,B2B,A.Kirilenko,C.Boozer,M.Okur,R.Brewer,D.Williams,,Tony Brown,-5 -02,-5,202.5,5 EVEN / -5 -03 / -5,-5.5,-230,,Boxscore,Odds
2009-2010 Regular Season,02/10/10,LA Clippers,Road,20,26,28,28,,,,,102,240,37,88,7,15,21,26,13,23,36,22,20,7,11,2,102,95.7,95.7,106.5,137.9,B2B,R.Butler,M.Camby,C.Kaman,E.Gordon,B.Davis,Scott Foster,Leon Wood,-2 -05,-2,212,1.5 -02 / -1.5 -01 / -1.5,-2,-130,,,
2009-2010 Regular Season,02/10/10,Golden State,Home,38,26,46,22,,,,,132,240,49,79,13,22,21,28,6,36,42,36,21,7,13,2,132,95.7,95.7,137.9,106.5,1,A.Morrow,A.Tolliver,A.Biedrins,C.Watson,S.Curry,,Brian Forte,212u10,2,212,15.5u11 / 215 / 214.5,213.5,110,,Boxscore,Odds
2009-2010 Regular Season,02/11/10,Orlando,Road,23,40,20,23,,,,,106,240,36,75,10,26,24,31,8,28,36,18,20,4,13,4,106,90.2,90.2,117.6,127.6,4IN5-B2B,M.Barnes,R.Lewis,D.Howard,V.Carter,J.Nelson,Mike Callahan,Eddie Rush,195,6.5,195,93 / 194 / 193.5,193,200,,,
2009-2010 Regular Season,02/11/10,Cleveland,Home,37,29,21,28,,,,,115,240,44,84,9,20,18,25,11,29,40,28,23,6,7,2,115,90.2,90.2,127.6,117.6,1,L.James,J.Hickson,S.O`Neal,A.Parker,D.Gibson,,Eric Lewis,-6.5 -05,-6.5,195,6.5 -05 / -6.5  / -6,-5.5,-240,,Boxscore,Odds
2009-2010 Regular Season,02/11/10,San Antonio,Road,32,22,29,28,,,,,111,240,41,77,9,19,20,30,12,33,45,24,29,8,17,3,111,94.4,94.4,117.5,97.4,2,R.Jefferson,T.Duncan,A.McDyess,R.Mason Jr.,G.Hill,Ron Garretson,Rodney Mott,204,5.5,204,05.5 / 206 / 205.5,206,230,,,
2009-2010 Regular Season,02/11/10,Denver,Home,29,16,25,22,,,,,92,240,31,79,3,19,27,36,10,22,32,19,23,6,15,6,92,94.4,94.4,97.4,117.5,1,C.Anthony,M.Allen,N.Hilario,A.Afflalo,C.Billups,,Phil Robinson,-5.5  EVEN,-5.5,204,6  / -5.5  / -6,-6.5,-270,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,New Jersey,Road,31,21,30,21,,,,,103,240,42,81,5,14,14,20,12,35,47,18,22,2,18,8,103,93.0,93.0,110.7,101.1,3+,J.Hayes,Y.Jianlian,B.Lopez,C.Lee,D.Harris,Eddie Rush,Michael Smith,185.5,11.5,185.5,87.5 / 188.5 / 189,188.5,550,,,
2009-2010 Regular Season,02/16/10,Charlotte,Home,27,25,21,21,,,,,94,240,34,81,5,19,21,26,12,25,37,20,23,7,14,8,94,93.0,93.0,101.1,110.7,3+,G.Wallace,B.Diaw,N.Mohammed,S.Jackson,R.Felton,,Eli Roe,-11.5 -05,-11.5,185.5,11.5 -05 / -11.5 -01 / -11.5,-11,-750,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Miami,Road,23,23,33,26,,,,,105,240,42,82,5,12,16,20,13,39,52,26,17,4,13,7,105,88.3,88.3,118.9,88.4,3+,Q.Richardson,M.Beasley,J.O`Neal,D.Wade,R.Alston,Tom Washington,Mark Ayotte,189,2,189,90.5 / 191 / 190.5,189.5,110,,,
2009-2010 Regular Season,02/16/10,Philadelphia,Home,21,14,17,26,,,,,78,240,33,87,1,12,11,17,12,25,37,19,15,10,8,5,78,88.3,88.3,88.4,118.9,3+,A.Iguodala,E.Brand,S.Dalembert,W.Green,J.Holiday,,Olandis Poole,-2 -05,-2,189,2 -03 / -2  / -1.5,-2,-130,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Minnesota,Road,31,21,13,20,,,,,85,240,31,70,3,13,20,33,8,30,38,21,19,6,17,1,85,95.0,95.0,89.5,113.7,3+,R.Gomes,A.Jefferson,R.Hollins,C.Brewer,J.Flynn,Bill Kennedy,Zach Zarba,198.5,5.5,198.5,98.5u12 / 198.5 / 198,197.5,180,,,
2009-2010 Regular Season,02/16/10,Detroit,Home,25,27,33,23,,,,,108,240,46,86,4,18,12,21,10,34,44,37,27,10,14,4,108,95.0,95.0,113.7,89.5,3+,T.Prince,J.Jerebko,B.Wallace,R.Hamilton,R.Stuckey,,Mark Lindsay,-5.5 -05,-5.5,198.5,5.5 -05 / -5.5  / -5,-5.5,-220,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,New York,Road,28,22,18,17,,,,,85,240,28,81,7,25,22,28,11,27,38,13,13,8,14,3,85,95.2,95.2,89.3,124.0,3+,D.Gallinari,J.Jeffries,D.Lee,W.Chandler,C.Duhon,Joe DeRosa,Ed Malloy,197u10,7,197,97.5 / 199 / 199.5,200,240,,,
2009-2010 Regular Season,02/16/10,Chicago,Home,29,35,31,23,,,,,118,240,52,86,5,13,9,13,5,44,49,30,18,10,10,9,118,95.2,95.2,124.0,89.3,3+,L.Deng,T.Gibson,B.Miller,K.Hinrich,D.Rose,,Tommy Nunez Jr.,-7 -05,-7,197,7 -05 / -7,-6.5,-280,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Phoenix,Road,27,36,24,22,,,,,109,240,41,82,6,13,21,29,10,40,50,26,26,7,14,9,109,98.4,98.4,110.8,96.6,3+,G.Hill,A.Stoudemire,R.Lopez,J.Richardson,S.Nash,Derrick Stafford,Jason Phillips,221.5,1,221.5,21.5 / 221 / 220.5,220,102,,,
2009-2010 Regular Season,02/16/10,Memphis,Home,30,25,19,21,,,,,95,240,32,90,8,19,23,37,15,31,46,17,23,9,12,3,95,98.4,98.4,96.6,110.8,3+,R.Gay,Z.Randolph,M.Gasol,O.Mayo,M.Conley,,Eric Dalen,-1 -05,-1,221.5,1  / PK  / +1,PK,-113,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Dallas,Road,26,28,11,21,,,,,86,240,30,93,7,21,19,23,15,38,53,21,21,4,14,7,86,95.9,95.9,89.7,103.2,3+,S.Marion,D.Nowitzki,E.Dampier,C.Butler,J.Kidd,Bob Delaney,Derrick Collins,196.5,3.5,196.5,96.5 / 196 / 195.5,195,170,,,
2009-2010 Regular Season,02/16/10,Oklahoma City,Home,16,40,22,21,,,,,99,240,35,82,7,17,22,30,9,42,51,22,18,4,9,10,99,95.9,95.9,103.2,89.7,3+,K.Durant,J.Green,N.Krstic,T.Sefolosha,R.Westbrook,,Sean Wright,-3.5 -05,-3.5,196.5,3.5 -05 / -3.5  / -4,-4.5,-200,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Utah,Road,28,21,27,28,,,,,104,240,41,79,2,10,20,24,10,33,43,30,22,11,21,10,104,98.9,98.9,105.1,96.0,3+,A.Kirilenko,C.Boozer,M.Okur,R.Brewer,D.Williams,Kevin Fehr,Monty McCutchen,-2.5 -05,-2.5,202,2.5 -11 / -2.5  / -3,-3.5,-165,,,
2009-2010 Regular Season,02/16/10,Houston,Home,23,32,19,21,,,,,95,240,32,79,11,26,20,22,11,27,38,25,25,12,24,5,95,98.9,98.9,96.0,105.1,3+,S.Battier,L.Scola,C.Hayes,T.Ariza,A.Brooks,,Courtney Kirkland,202,2.5,202,02 / 202.5 / 201,201.5,145,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,LA Clippers,Road,20,18,27,22,,,,,87,240,36,75,7,20,8,15,14,26,40,15,22,2,21,5,87,87.1,87.1,99.9,125.1,3+,R.Butler,C.Smith,C.Kaman,E.Gordon,B.Davis,Joe Crawford,Scott Wall,191,6,191,95 / 195.5 / 196,195.5,290,,,
2009-2010 Regular Season,02/16/10,Portland,Home,26,23,29,31,,,,,109,240,37,75,10,18,25,32,8,25,33,25,19,15,9,3,109,87.1,87.1,125.1,99.9,3+,M.Webster,L.Aldridge,J.Howard,B.Roy,A.Miller,,John Goble,-6 -05,-6,191,6.5  / -7  / -7.5,-8,-350,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Boston,Road,30,27,19,19,,,,,95,240,30,80,9,23,26,31,8,37,45,19,23,7,13,7,95,95.6,95.6,99.4,96.3,3+,P.Pierce,K.Garnett,K.Perkins,R.Allen,R.Rondo,Dan Crawford,Gary Zielinski,-5.5 -05,-5.5,199,6.5  / -6  / -5.5,-6,-260,,,
2009-2010 Regular Season,02/16/10,Sacramento,Home,30,22,17,23,,,,,92,240,32,84,9,20,19,30,11,37,48,21,23,6,12,11,92,95.6,95.6,96.3,99.4,3+,O.Casspi,D.Greene,S.Hawes,K.Martin,T.Evans,,Marat Kogut,199,5.5,199,99.5 / 200 / 199.5,198.5,220,,Boxscore,Odds
2009-2010 Regular Season,02/16/10,Golden State,Road,24,27,22,21,,,,,94,240,35,84,10,27,14,19,3,33,36,24,25,8,17,3,94,104.5,104.5,90.0,99.6,3+,A.Morrow,A.Tolliver,A.Biedrins,C.Maggette,S.Curry,Ron Garretson,Derek Richardson,218o10,14.5,218,19 / 218 / 216.5,216,925,,,
2009-2010 Regular Season,02/16/10,LA Lakers,Home,36,18,25,25,,,,,104,240,38,85,6,22,22,31,11,42,53,21,20,8,19,3,104,104.5,104.5,99.6,90.0,3+,R.Artest,P.Gasol,A.Bynum,S.Brown,D.Fisher,,Bennie Adams,-14.5 -05,-14.5,218,14  / -13.5  / -13,-12.5,-1300,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,San Antonio,Road,24,27,18,21,,,,,90,240,35,99,7,24,13,17,17,39,56,18,19,7,13,4,90,95.6,95.6,94.1,91.0,3+,K.Bogans,T.Duncan,M.Bonner,G.Hill,T.Parker,Scott Foster,David Jones,-4 -05,-4,203.5,4 -05 / -4  / -4.5,-5,-210,,,
2009-2010 Regular Season,02/17/10,Indiana,Home,28,17,22,20,,,,,87,240,35,83,5,19,12,15,8,39,47,14,16,7,13,10,87,95.6,95.6,91.0,94.1,3+,D.Granger,T.Murphy,R.Hibbert,B.Rush,E.Watson,,Brian Forte,203.5,4,203.5,04.5 / 205 / 204.5,204,175,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Detroit,Road,25,30,22,14,,,,,91,240,34,80,3,9,20,27,11,28,39,21,26,6,16,2,91,93.4,93.4,97.4,124.1,B2B,T.Prince,J.Jerebko,B.Wallace,R.Hamilton,R.Stuckey,Eddie Rush,Michael Smith,190,12,190,91 / 192 / 192.5,193,500,,,
2009-2010 Regular Season,02/17/10,Orlando,Home,30,26,27,33,,,,,116,240,42,82,10,29,22,26,9,31,40,26,18,6,11,9,116,93.4,93.4,124.1,97.4,3+,M.Barnes,R.Lewis,D.Howard,V.Carter,J.Nelson,,Eli Roe,-12 -03,-12,190,12 -06 / -12  / -11.5,-11,-700,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Memphis,Road,28,21,22,26,12,,,,109,265,40,83,6,11,23,33,7,40,47,22,18,5,10,6,109,97.4,88.2,112.0,104.8,B2B,R.Gay,Z.Randolph,M.Gasol,O.Mayo,M.Conley,Tom Washington,Bill Kennedy,214.5,7,214.5,17.5 / 218 / 217.5,217,250,,,
2009-2010 Regular Season,02/17/10,Toronto,Home,16,31,22,28,5,,,,102,265,40,89,3,17,19,23,9,33,42,25,24,2,8,8,102,97.4,88.2,104.8,112.0,3+,H.Turkoglu,C.Bosh,A.Bargnani,D.DeRozan,J.Jack,,Tommy Nunez Jr.,-7 -05,-7,214.5,7 -04 / -7 -05 / -7 -04,-7,-300,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Minnesota,Road,31,23,21,24,,,,,99,240,38,79,5,11,18,23,14,30,44,14,22,8,19,4,99,94.3,94.3,105.0,114.5,B2B,R.Gomes,A.Jefferson,R.Hollins,C.Brewer,J.Flynn,Mark Ayotte,Ed Malloy,203,4,203,06.5 / 207 / 206.5,206,180,,,
2009-2010 Regular Season,02/17/10,Washington,Home,25,27,34,22,,,,,108,240,42,88,7,16,17,28,18,29,47,24,20,13,15,7,108,94.3,94.3,114.5,105.0,3+,M.Miller,A.Blatche,J.McGee,N.Young,R.Foye,,Kane Fitzgerald,-4 -05,-4,203,4.5  / -5  / -5.5,-5,-220,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Miami,Road,23,28,19,17,,,,,87,240,29,74,5,14,24,34,12,40,52,16,23,6,12,5,87,88.6,88.6,98.2,94.8,B2B,Q.Richardson,M.Beasley,J.O`Neal,D.Wade,R.Alston,Marc Davis,Matt Boland,-6.5  EVEN,-6.5,185,7  / -6.5  / -7,-7.5,-320,,,
2009-2010 Regular Season,02/17/10,New Jersey,Home,22,23,21,18,,,,,84,240,30,84,1,15,23,28,15,33,48,16,21,8,11,5,84,88.6,88.6,94.8,98.2,B2B,J.Hayes,Y.Jianlian,B.Lopez,C.Lee,D.Harris,,Eric Dalen,185,6.5,185,85.5 / 186 / 187,187.5,260,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Chicago,Road,25,28,29,33,,,,,115,240,43,90,3,10,26,33,18,34,52,16,18,6,13,5,115,96.0,96.0,119.8,113.6,B2B,L.Deng,T.Gibson,B.Miller,K.Hinrich,D.Rose,Dick Bavetta,James Capers,200.5,1,200.5,01.5 / 202 / 201,201.5,110,,,
2009-2010 Regular Season,02/17/10,New York,Home,27,37,20,25,,,,,109,240,42,92,12,32,13,16,12,28,40,25,25,5,11,4,109,96.0,96.0,113.6,119.8,B2B,D.Gallinari,J.Jeffries,D.Lee,W.Chandler,C.Duhon,,Phil Robinson,-1,-1,200.5,1 -21 / -1.5 -18 / -2 -08,-2,-130,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Houston,Road,20,37,43,27,,,,,127,240,42,72,16,23,27,37,5,38,43,25,21,6,17,7,127,99.4,99.4,127.7,99.6,B2B,S.Battier,L.Scola,C.Hayes,T.Ariza,A.Brooks,Ken Mauer,Zach Zarba,194,5,194,94 / 194.5 / 194,193,200,,,
2009-2010 Regular Season,02/17/10,Milwaukee,Home,20,32,14,33,,,,,99,240,38,94,5,18,18,25,15,27,42,19,26,9,13,4,99,99.4,99.4,99.6,127.7,3+,C.Delfino,L.Mbah a Moute,A.Bogut,C.Bell,B.Jennings,,Olandis Poole,-5 -07,-5,194,5 -07 / -5,-5.5,-240,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Utah,Road,17,24,31,26,,,,,98,240,38,70,3,9,19,22,6,36,42,26,16,9,22,7,98,97.0,97.0,101.0,92.8,B2B,A.Kirilenko,C.Boozer,M.Okur,R.Brewer,D.Williams,Derrick Stafford,Tony Brown,-3 -05,-3,202,3.5  / -3  / -3.5,-4,-175,,,
2009-2010 Regular Season,02/17/10,New Orleans,Home,23,20,28,19,,,,,90,240,34,88,9,21,13,18,11,26,37,22,22,13,18,5,90,97.0,97.0,92.8,101.0,3+,P.Stojakovic,D.West,E.Okafor,M.Peterson,D.Collison,,David Guthrie,202,3,202,2,201.5,155,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Phoenix,Road,23,26,19,29,,,,,97,240,37,80,5,22,18,25,12,32,44,22,20,3,19,7,97,94.0,94.0,103.2,113.9,B2B,G.Hill,A.Stoudemire,R.Lopez,J.Richardson,S.Nash,Bennett Salvatore,Pat Fraher,218,5,218,18 / 217.5 / 217,215.5,160,,,
2009-2010 Regular Season,02/17/10,Dallas,Home,28,28,26,25,,,,,107,240,41,87,5,15,20,27,16,29,45,24,18,11,11,7,107,94.0,94.0,113.9,103.2,B2B,S.Marion,D.Nowitzki,B.Haywood,C.Butler,J.Kidd,,Courtney Kirkland,-5 -05,-5,218,5 -05 / -5  / -4.5,-4,-180,,Boxscore,Odds
2009-2010 Regular Season,02/17/10,Sacramento,Road,29,16,31,22,,,,,98,240,38,90,5,18,17,24,15,35,50,25,22,7,17,5,98,103.1,103.1,95.0,126.1,B2B,O.Casspi,D.Greene,S.Hawes,K.Martin,T.Evans,Bill Spooner,Eric Lewis,221.5,3,221.5,23 / 223.5 / 223,223.5,170,,,
